Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
H3K27_N_R2_1	0.001214047318653728	0.010639965264605705	0.0008116383759538968	4.774343387964098e-05	0.0005729212065556918	0.0001023073583135164	0.0	0.0001705122638558607	0.0	0.6847840721356907	0.0	0.0	0.0	3.410245277117213e-05	0.0	6.820490554234427e-06	0.0	0.00012276882997621968	0.0007843564137369589	0.0	0.0	0.00031374603213577836	0.0	0.0	1.3641449106583984e-05	0.0	6.138816651690227e-05	0.0	0.0	0.0	0.0	0.0	4.77530680664046e-05	0.0	6.14015183094552e-05	0.0007027424147484756	0.000634546383600756	0.00017741072862722718	0.0004435600539369026	0.00015014154252690945	2.047629360520573e-05	3.413203431361673e-05	0.0004096487296280833	0.0	0.0006421612030931129	8.893989325707673e-05	0.0	0.0	0.0	0.0
H3K27_N_R2_2	0.0005388187537845197	0.0001568712827473918	0.00089348426260471	0.0	6.820490554234427e-06	0.0	0.0	0.0004842548293506443	0.0	0.0003410245277117214	0.0005251777726760509	0.0	6.820490554234427e-06	0.0	8.866637720504755e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0004433442837097849	0.00034786062984327716	0.0003137620823980154	0.0012005054127787798	0.004952185151698187	2.0464037047001256e-05	0.00017735941571805528	0.000163721141420139	4.0931642383515025e-05	0.0007981930546561672	0.0003479436937047571	0.00047076841959903086	0.0008665307282372002	2.729391913999044e-05	1.415639482101358	0.00036169410969540854	0.0002388732172891794	0.0	1.3652656219836163e-05	0.0003481916971436811	0.0	0.00014342080613830122	0.0	0.0	0.0	0.0	0.00019784005295895587	0.0	0.0
H3K27_N_R3_1	0.0011789450409394522	0.009509636158041408	0.0007651431391527571	4.684549831547492e-05	0.0004684549831547492	0.0001327289118938456	0.0	0.00020299715936705797	0.0	0.7083351648621912	0.0	0.0	0.0	4.684549831547492e-05	0.0	7.807583052579153e-06	0.0	8.588341357837068e-05	0.0008510265527311277	0.0	0.0	0.00023423114913567535	0.0	0.0	2.3423888524777557e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1238468612172464e-05	0.0	6.248354925304821e-05	0.0007889039179858612	0.0006327280209228314	0.0001093695486115614	0.00039064590565979505	0.0001562762495262876	0.0	2.3449708504490152e-05	0.0	0.0	0.0005946486162644064	0.0	0.0	0.0	0.0	0.0
H3K27_N_R3_2	0.000507492898417645	0.00015615166105158306	0.0008276038035733901	0.0	0.0	0.0	0.0	0.0006558369764166488	7.807583052579153e-06	4.684549831547492e-05	0.000515300481470224	2.342274915773746e-05	2.342274915773746e-05	0.0	0.00012492132884126645	7.807583052579153e-06	0.0	0.0	0.0	0.0	7.807700703973526e-06	0.000335736792348824	0.00035135934292992	0.0001873956586828568	0.0002889074830786106	0.005145788624902384	1.5617314573086258e-05	5.46624150760815e-05	0.0001561832072752637	0.0	0.0007341176000164942	0.00033583520144918355	5.467384008276682e-05	0.0007889149482510849	0.0	1.4483996068291483	0.00022657211161379739	0.00014845766936617404	0.0	0.0	9.380133424581187e-05	0.0	1.5639505641482475e-05	0.0	0.0	0.0	0.0	0.00013741878852727718	0.0	0.0
H3K27_N_R4_1	0.0012346224944022378	0.00946543912375049	0.0007908039506628713	2.420828420396545e-05	0.00046802682794333197	9.68331368158618e-05	0.0	0.00024208284203965446	0.0	0.7024195050341934	0.0	0.0	0.0	4.84165684079309e-05	0.0	1.6138856135976962e-05	0.0	7.262485261189634e-05	0.0009360536558866639	0.0	0.0	0.00026629437099696013	0.0	0.0	8.069758217939153e-06	0.0	3.227991072667889e-05	0.0	9.684384301548483e-05	0.00015333954977248446	8.070726683388137e-06	0.0	8.878346793714195e-05	0.0	8.879139414435285e-05	0.000912174101585197	0.0007023352323563097	0.0	0.0003714065108045787	0.0001372725051408553	0.00047647574633464976	2.4231591986515603e-05	0.00020196344009336205	0.0	0.0005820266767077047	0.0005585922374622556	3.2554854522935465e-05	0.0	0.0	0.0
H3K27_N_R4_2	0.00048416568407930893	0.00016945798942775812	0.0010167479365665486	0.0	0.0	0.0	0.0	0.0005245128244192513	4.84165684079309e-05	0.00014524970522379268	0.0005083739682832743	1.6138856135976962e-05	2.420828420396545e-05	0.0	0.00010490256488385026	0.0	0.0	0.0	0.0	8.069428067988481e-06	8.876508401211723e-05	0.00020174139948170213	0.00033086230301789996	3.227981173768198e-05	0.0008231514741553437	0.004721118677544447	2.4211451193225054e-05	4.035356502359594e-05	0.00011299310088338813	7.264070261961744e-05	0.0007022212873621074	0.00030672915331453137	0.0003390315933855259	0.0007184632958090987	8.073132244526133e-06	1.44409278331455	0.0002583753374926918	0.0001857229593225537	0.0	0.0	0.0001857902600829384	2.4237588476287037e-05	4.8484111918138126e-05	0.0	0.0	0.0	0.0	0.00040945589077922884	0.0	0.0
H3K4_A_R1_1	0.0009730225827032575	0.010159192772095302	0.000878859106957781	2.092521683232812e-05	0.0006382191133860077	0.0001360139094101328	0.0	0.00016740173465862497	0.0	0.7081407254312321	0.0	0.0	0.0	5.23130420808203e-05	0.0	0.0	0.0	2.092521683232812e-05	0.0007219199807153202	0.0	0.0	0.00030342269166479035	0.0	0.0	4.185299970912165e-05	0.0	0.0	0.0	5.2320267846286404e-05	9.417835454927495e-05	0.0	0.0	0.00014651085446595432	0.0	0.0001046579813798799	0.0007431019209289318	0.0007012688780011953	0.00018841041482530377	0.0003140354370148545	3.140618031753742e-05	0.00038739565314854774	1.0471774379337933e-05	0.0	0.0	0.0005973731928674899	0.00048275580521726794	2.109477227244067e-05	0.0	0.0	0.0
H3K4_A_R1_2	0.0004812799871435468	8.370086732931248e-05	0.0009416347574547654	0.0	0.0	0.0	0.0	0.000533593029224367	3.1387825248492185e-05	4.185043366465624e-05	0.0005440556376405312	1.046260841616406e-05	2.092521683232812e-05	0.0	9.416347574547654e-05	2.092521683232812e-05	0.0	0.0	0.0	0.0	0.0	0.00033481783189549997	0.0003034350733695544	0.00030344113759873216	0.00024066587853823312	0.005012243896834418	3.1392676444369194e-05	0.00012557480559188797	2.0929815422050773e-05	5.23261265605744e-05	0.0006802632095341505	0.00029304832848373237	8.373180952604237e-05	0.0007954883251621331	4.187002852291018e-05	1.4531942302260967	0.0003350000282656274	0.00017798113693093934	0.0	0.0	0.00016756169045449224	0.0	3.142716079801104e-05	0.0	0.0	0.0	0.0	0.0005082400307366269	0.0	0.0
H3K4_A_R2_1	0.0010202876394913255	0.011379208026326781	0.0009362639515332163	1.2003383994015594e-05	0.00044412520777857697	0.00012003383994015593	0.0	0.00018005075991023387	0.0	0.7040104746330086	0.0	0.0	0.0	4.801353597606238e-05	0.0	1.2003383994015594e-05	0.0	2.400676798803119e-05	0.0009842774875092786	0.0	0.0	0.00033610092438557447	0.0	0.0	2.4008033087871203e-05	0.0	4.80177204595584e-05	0.0	0.0	0.0	0.0	0.0	3.601825405115312e-05	0.0	0.00015609008270853274	0.0007444564411331876	0.0007204710439685467	0.0	0.00024018349057946308	1.2010139440120927e-05	0.0	1.201343919415772e-05	0.00016821654178991532	0.0	0.000396738759308934	0.0	0.0	0.0	0.0	0.0
H3K4_A_R2_2	0.000384108287808499	2.400676798803119e-05	0.0009482673355272318	0.0	0.0	0.0	0.0	0.00046813197576660813	0.0	4.801353597606238e-05	0.00036010151982046774	1.2003383994015594e-05	1.2003383994015594e-05	0.0	9.602707195212475e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.801538605030596e-05	0.0001920654174811941	6.0021682232489665e-05	0.0009123514742819524	0.0047179228366312975	0.0	1.2005624875366607e-05	0.0	0.0	0.0005763264543568058	3.6021869597470014e-05	0.00031220584355677383	0.0004923514995825819	0.0	1.431882846494847	0.0001681556044701525	0.00015615617491365465	0.0	0.0	1.2015994249625793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002483165996915411	0.0	0.0
