Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
H3K27_N_R2_1	33.19117057487596	33.139370040395036	32.85792508946096	33.06774302192201	33.109973044057234	33.209757502914734	33.1791146757723	33.219769300999296	33.23303720127445	33.02187072142102	33.243689716241676	33.23809186682419	33.22798212649527	33.22923013985689	33.22439591256186	33.22151248197515	33.236217323200265	33.22967688198819	33.217704192869284	33.22244088714939	33.21306797875272	33.20757683026476	33.20191429867149	33.21308255614846	33.19473652871092	33.26302435759717	33.2503645433955	33.245368559641456	33.24436250266281	33.23327296699843	33.23543995259899	33.220840860175	33.24141918298048	33.248232066455564	33.23920980885161	33.23475021669028	33.2353377652873	33.223151308561064	33.22287978294218	33.2216878093257	33.21366418564518	33.216531509499454	33.20991295305869	33.22184406623079	33.22696292796543	33.21229412039575	33.216875598806546	33.25954524075886	33.30828824078473	33.75856645641661
H3K27_N_R2_2	32.76764552983003	33.03116977824266	32.7230070560703	32.959673440368654	32.96821351300142	33.054906449469506	33.02358239173051	33.06647454708874	33.08819521771756	33.07855936507235	33.1019109514025	33.09238913735936	33.10125031868742	33.09259729873107	33.07769138944442	33.088254692395196	33.09235080620245	33.11012023024339	33.102307767542946	33.086725811232554	33.08141610400339	33.07615536202403	33.086601472582714	33.07026783686282	33.04757302824489	33.142830910502894	33.172559172445254	33.14650242457143	33.16589153801823	33.15711215256369	33.14841628946928	33.15516187432219	33.14532812149482	33.15117733892507	33.153761589936295	32.58766603322329	33.13356721975838	33.13966016121622	33.12268703393002	33.13603397436195	33.129274155491764	33.12267256258765	33.11359221517328	33.11046626169534	33.11348918604233	33.11371699749872	33.120662231703335	33.13099901383799	33.205968538339796	33.733905749154395
H3K27_N_R3_1	33.18768734783509	33.14775296588609	32.924507152175494	33.084202987477966	33.1300094526408	33.21962707704156	33.19470105584288	33.23287482781352	33.243528743343745	33.025557420440144	33.254801331755054	33.25144110416089	33.245707839773715	33.246237818511325	33.23989759261765	33.23784981973462	33.253880349258175	33.247483752614855	33.23620616735039	33.24036386147755	33.23090758204828	33.227897304631895	33.22058905166634	33.23061274906321	33.2127167041527	33.27930321553609	33.26485554483143	33.25990373366068	33.26071366911733	33.2493302037914	33.248578856730404	33.235012610844194	33.26004752152038	33.265762969991975	33.2562993961746	33.25052612470946	33.25597215184317	33.24136671937758	33.23891880151399	33.23781150740163	33.230305702102946	33.232201514913704	33.22430576355396	33.23378791277305	33.23306258825348	33.224379554436574	33.23193931145785	33.27010511327999	33.31980534618521	33.76527135719086
H3K27_N_R3_2	32.80140046178731	33.041946318025815	32.79025810386131	32.97334452107934	32.98964722294811	33.0623772013578	33.03504831839886	33.07661167447594	33.09879286177666	33.08690206893924	33.11110136030739	33.0990188132302	33.109631973176896	33.102430883175835	33.0900474318478	33.096410612035655	33.10283219294474	33.115800900698396	33.114957837880375	33.09481193132981	33.08916940742987	33.087223013242394	33.096685892789644	33.080514154345465	33.05890027132317	33.15178834895068	33.18232707201354	33.15402556670478	33.17585729352931	33.16357328035822	33.15629988485287	33.164715997837845	33.1509154197256	33.16076290106366	33.16333561821736	32.58583097496965	33.142278770107204	33.147970806346265	33.12992812117141	33.145072453460735	33.138416297356486	33.132296558246125	33.1213442655563	33.11874159845705	33.12092224747939	33.12262381200886	33.12988816692204	33.139378461286256	33.21414572707974	33.735093588754495
H3K27_N_R4_1	33.16622118044113	33.141958024126296	32.913594662299275	33.07716761783705	33.121106299221495	33.20620455096376	33.179043178864035	33.218541253982664	33.23291484203449	33.017446426260115	33.24337378914197	33.23981097526139	33.22945434850181	33.23015622735517	33.225099762339205	33.22243701246533	33.23758139228621	33.23220537791875	33.221048102506266	33.224153057038265	33.21411125793078	33.21234385769035	33.203961748214965	33.21619892313504	33.19852452540743	33.26503314372924	33.25078198083735	33.24639683727404	33.24635007661155	33.233880099125145	33.23641095430048	33.223650808447545	33.24718641154495	33.25156233150615	33.24212476837554	33.23732219264697	33.24110692230485	33.225494777328	33.22342661100198	33.223642588907765	33.216772721553546	33.218421954726985	33.2127528117754	33.22384420732976	33.23007506446552	33.21370969929037	33.219807773350496	33.26120809373992	33.309173538038095	33.75993232395401
H3K27_N_R4_2	32.734854409764914	33.00567200098899	32.76118801993342	32.94544259683233	32.96266711382057	33.035811960377174	33.014782223889185	33.05188739080853	33.07776766050819	33.06892792483683	33.095619817611556	33.082264591381914	33.09676341695735	33.08340157379669	33.07412931678089	33.082516841703324	33.085602106830834	33.10481315562086	33.098021440793154	33.079777109485676	33.071695396965524	33.06923490461909	33.079970225620656	33.06233925662499	33.041649608466386	33.13917058902856	33.170436268560195	33.14050877290539	33.16047933933257	33.151292988364254	33.14604160685342	33.15232880073744	33.13974252649249	33.146908952940656	33.146677994885835	32.57011231330399	33.12891274123879	33.13529521915996	33.11833778263827	33.12908773159175	33.12700937214928	33.11917000155686	33.10972617143271	33.10848995526242	33.11209951651095	33.11140475983015	33.1165055555352	33.12832121998469	33.206461180603426	33.73379821990658
H3K4_A_R1_1	33.02483844163214	33.10880443145872	33.04412814351686	33.084404791623555	33.14618670357317	33.21219006876654	33.18983356710288	33.21275337560367	33.2365296532294	33.01818966323584	33.24996782747912	33.24125979849435	33.23801618063317	33.23536432790401	33.22864837956167	33.22243003287561	33.24123343272114	33.23058584538818	33.224780143978045	33.222324151278436	33.21839418633594	33.212441711454645	33.20606651986407	33.21653924345454	33.19742018109793	33.26425335843993	33.249874698517836	33.24842838568072	33.245761482781504	33.23234595351189	33.23672571534472	33.22693888195191	33.24343866835866	33.24610825725422	33.23839256643662	33.22769563884995	33.22717636702948	33.22078037081682	33.22218635239675	33.22060726990262	33.215175565092466	33.21856163895835	33.20652486304503	33.21792788220029	33.21453935085866	33.2042767546678	33.2115185472621	33.24688800650469	33.296228858909906	33.75632985514268
H3K4_A_R1_2	32.60070501240551	32.929025221791605	32.857426662869436	32.92374537108047	32.96373618072524	33.01708418403059	33.00426037414706	33.036229920423494	33.06876988811077	33.05731228563423	33.08319845287317	33.06834071191354	33.0841369488481	33.074752407603135	33.065379165975266	33.07185384656752	33.078708529097455	33.087496910914865	33.08635941612786	33.06142116121143	33.0594401208077	33.054621553311996	33.06892182403403	33.05079426764115	33.0310352253229	33.12770883529892	33.16029341269681	33.12788067295957	33.145078782964724	33.13004695955902	33.126501223165576	33.13789242572638	33.125383360856674	33.128119256260284	33.134238347021515	32.554890923285676	33.11842816311738	33.120142920946854	33.1021605445949	33.11381161273406	33.10757209184643	33.103230965078964	33.0927523415068	33.0908647594108	33.094542385889305	33.096189799697	33.10294748187655	33.110797299926176	33.18486071239612	33.72452552181525
H3K4_A_R2_1	33.0200994264303	33.125691755019574	33.042137159307956	33.093836694440895	33.153835369267306	33.218703336844726	33.19841305660892	33.22229114832054	33.24685919454413	33.03090247202491	33.260309946580136	33.25384276335184	33.24766822262532	33.24510502000724	33.23965596380932	33.230826514610996	33.24813443405965	33.23895616652246	33.23158608875014	33.232486822685054	33.22660507763788	33.21745381703218	33.21247585301153	33.223543726002056	33.2042249336628	33.27442130699449	33.261868479943836	33.25599052301336	33.25252453950721	33.23817345451974	33.241385213697605	33.23382032970852	33.2521076081358	33.255753664113165	33.247223637705794	33.2389517861191	33.23953560838076	33.22994807552825	33.2318060105198	33.22924906122745	33.22203931148743	33.227665124421385	33.216155853106585	33.22658260327701	33.22661693886953	33.21925054115811	33.22192759557998	33.26138226062869	33.31056560695822	33.76201455392668
H3K4_A_R2_2	32.668929384572095	32.983666275196306	32.90365147742452	32.97375316049101	33.01378948753233	33.07182464880499	33.05957447523606	33.08686056773126	33.12031880027617	33.10994523576087	33.13557606160329	33.12007849252861	33.136347879194105	33.12582187170207	33.11584609933232	33.12122697630916	33.12523826717228	33.13814862686088	33.13412317200465	33.11266592277695	33.11095479773176	33.10439493231211	33.11680974539928	33.099342246393086	33.078622968712466	33.17390419639428	33.20680474498713	33.17322856104542	33.188924654770396	33.176155582740705	33.172331335361605	33.18205669025779	33.171457085085336	33.17682984236106	33.178734066059704	32.607024358138254	33.16138710116794	33.1642274071144	33.14826142728671	33.15618577181234	33.14711818607512	33.143530340379876	33.136497649978466	33.132501545161084	33.139165939772646	33.13713165184872	33.14657060549433	33.15332333279614	33.22297293450422	33.73504269624842
