TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	979803.0	979746.9	979863.5
2000000.0	1920786.0	1920567.8	1921007.7
3000000.0	2825163.0	2824707.3	2825645.6
4000000.0	3694979.5	3694211.3	3695802.1
5000000.0	4532140.0	4530985.2	4533323.2
6000000.0	5338367.1	5336797.9	5339952.3
7000000.0	6115347.5	6113304.1	6117323.6
8000000.0	6864521.5	6861875.2	6866980.7
9000000.0	7587454.6	7584022.8	7590397.2
10000000.0	8285415.2	8281098.7	8289024.6
11000000.0	8959573.7	8954356.2	8964016.4
12000000.0	9611183.8	9604970.3	9616540.6
13000000.0	10241274.9	10234042.7	10247758.1
14000000.0	10851124.4	10842607.5	10858505.2
15000000.0	11441336.1	11431617.7	11449845.5
16000000.0	12013151.2	12001804.1	12022703.7
17000000.0	12567423.3	12553927.5	12577933.0
18000000.0	13104539.8	13089450.5	13116464.4
19000000.0	13625415.5	13608750.0	13639234.8
20000000.0	14130708.2	14112185.8	14147006.0
21000000.0	14622274.0	14600649.4	14640312.2
22000000.0	15099679.9	15074815.0	15119746.2
23000000.0	15563190.8	15535279.6	15585981.4
24000000.0	16013871.5	15982608.1	16039503.4
25000000.0	16452009.5	16417335.7	16480885.0
26000000.0	16877881.8	16839957.6	16910622.0
27000000.0	17292733.4	17250960.1	17329519.6
28000000.0	17696630.6	17650597.9	17739346.1
29000000.0	18090387.8	18039700.3	18137963.0
30000000.0	18473929.1	18418515.6	18525952.8
31000000.0	18847455.5	18787403.1	18904438.9
32000000.0	19211524.2	19146743.8	19273779.7
33000000.0	19566892.8	19496891.4	19634826.6
34000000.0	19914040.6	19838182.5	19987622.0
35000000.0	20251309.5	20170937.9	20332309.2
36000000.0	20581467.5	20495036.2	20669175.7
37000000.0	20903563.4	20810973.7	20998494.5
38000000.0	21217834.7	21119205.3	21320524.6
39000000.0	21524760.6	21419996.9	21635512.2
40000000.0	21824893.2	21713602.7	21943691.4
41000000.0	22118604.0	22000262.3	22245285.2
42000000.0	22405548.8	22280171.0	22540506.1
43000000.0	22686138.6	22553588.2	22829556.8
44000000.0	22960598.9	22820726.4	23112630.7
45000000.0	23228982.9	23082104.0	23389912.8
46000000.0	23491457.5	23337700.8	23661580.0
47000000.0	23748363.2	23587627.1	23927801.5
48000000.0	23999875.1	23832062.3	24188739.4
49000000.0	24246160.9	24071178.3	24444549.4
50000000.0	24487381.3	24305140.2	24695380.4
51000000.0	24723690.8	24534106.4	24941375.8
52000000.0	24955246.0	24758229.0	25182673.0
53000000.0	25182397.7	24977654.2	25419404.2
54000000.0	25405071.9	25192522.4	25651696.7
55000000.0	25623399.6	25402968.5	25879672.7
56000000.0	25837507.0	25609122.6	26103450.3
57000000.0	26047515.0	25811109.4	26323142.9
58000000.0	26253540.2	26009049.2	26538859.9
59000000.0	26455694.9	26203057.8	26750706.8
60000000.0	26654087.1	26393246.5	26958785.6
61000000.0	26848820.7	26579722.8	27163194.3
62000000.0	27040491.5	26762590.1	27364027.9
63000000.0	27228837.7	26941948.2	27561378.1
64000000.0	27413825.8	27117893.2	27755333.2
65000000.0	27595544.9	27290517.9	27945979.0
66000000.0	27774081.0	27459911.9	28133398.2
67000000.0	27949517.1	27626161.5	28317670.7
68000000.0	28121933.5	27789350.1	28498874.0
69000000.0	28291407.5	27949558.3	28677083.0
70000000.0	28458014.0	28106863.9	28852370.4
71000000.0	28621825.1	28261341.9	29024806.2
72000000.0	28782349.7	28413065.2	29194458.6
73000000.0	28940210.0	28562103.9	29361393.5
74000000.0	29095472.2	28708526.0	29525674.7
75000000.0	29248199.9	28852397.2	29687364.2
76000000.0	29398223.4	28993781.0	29846522.1
77000000.0	29545785.2	29132738.9	30003206.4
78000000.0	29690989.0	29269330.6	30157473.7
79000000.0	29833890.7	29403613.6	30309378.9
80000000.0	29974544.6	29535643.9	30458975.0
81000000.0	30113003.3	29665475.4	30606313.7
82000000.0	30249317.7	29793160.7	30751445.1
83000000.0	30383537.1	29918750.5	30894417.9
84000000.0	30515709.5	30042294.0	31035279.3
85000000.0	30645881.3	30163839.1	31174075.2
86000000.0	30774483.1	30283431.9	31310850.3
87000000.0	30901234.3	30401117.5	31445647.8
88000000.0	31026118.9	30516939.3	31578510.0
89000000.0	31149177.8	30630939.8	31709477.7
90000000.0	31270450.8	30743159.9	31838590.9
91000000.0	31389741.9	30853639.4	31965888.2
92000000.0	31507256.0	30962417.2	32091407.4
93000000.0	31623095.7	31069530.6	32215185.1
94000000.0	31737289.1	31175016.4	32337256.9
95000000.0	31849860.1	31278909.9	32457657.6
96000000.0	31960860.1	31381245.5	32576421.0
97000000.0	32070321.6	31482056.9	32693580.0
98000000.0	32178276.3	31581376.5	32809166.5
99000000.0	32284755.3	31679236.1	32923211.9
100000000.0	32389788.4	31775666.4	33035746.4
101000000.0	32493405.0	31870697.3	33146799.7
102000000.0	32595633.6	31964358.1	33256400.6
