TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	986928.0	986907.0	986950.5
2000000.0	1948320.0	1948240.9	1948409.7
3000000.0	2885104.5	2884925.5	2885296.1
4000000.0	3798147.0	3797829.8	3798480.0
5000000.0	4688273.0	4687784.2	4688788.4
6000000.0	5556285.0	5555583.5	5557011.4
7000000.0	6402930.0	6401986.9	6403905.2
8000000.0	7228947.5	7227721.5	7230185.5
9000000.0	8035035.5	8033481.6	8036539.4
10000000.0	8821852.0	8819937.9	8823641.2
11000000.0	9590040.6	9587728.2	9592126.0
12000000.0	10340185.7	10337468.3	10342605.1
13000000.0	11072916.4	11069746.6	11075650.8
14000000.0	11788831.4	11785129.1	11791814.9
15000000.0	12488381.1	12484221.5	12491650.1
16000000.0	13172123.5	13167500.8	13175764.2
17000000.0	13840557.2	13835464.2	13844614.9
18000000.0	14494161.0	14488597.6	14498660.6
19000000.0	15133420.6	15127366.6	15138375.5
20000000.0	15758814.2	15752218.4	15764204.1
21000000.0	16370679.6	16363583.2	16376573.4
22000000.0	16969492.7	16961875.3	16975700.5
23000000.0	17555479.9	17547478.3	17562326.6
24000000.0	18129379.4	18120592.1	18136898.2
25000000.0	18691363.6	18681749.5	18699596.0
26000000.0	19241965.8	19231303.4	19250796.4
27000000.0	19781089.4	19769592.5	19791032.2
28000000.0	20309044.6	20296922.9	20320451.4
29000000.0	20826506.6	20813620.0	20839366.9
30000000.0	21333682.9	21319765.9	21348078.3
31000000.0	21831225.0	21816197.4	21847008.8
32000000.0	22318878.7	22302890.6	22335800.9
33000000.0	22797155.7	22779575.5	22814635.7
34000000.0	23266207.0	23246951.5	23284439.7
35000000.0	23726068.7	23705304.4	23745432.9
36000000.0	24177339.2	24154883.2	24197729.8
37000000.0	24619799.3	24595922.8	24641983.9
38000000.0	25053483.9	25028650.0	25078260.7
39000000.0	25479888.0	25453283.6	25506598.8
40000000.0	25899141.6	25870035.5	25927214.7
41000000.0	26310411.8	26279110.1	26340588.8
42000000.0	26715153.9	26680705.4	26747207.1
43000000.0	27111873.1	27075012.7	27147107.3
44000000.0	27501140.0	27460880.7	27540409.0
45000000.0	27884259.0	27839331.8	27927571.7
46000000.0	28261078.0	28210699.2	28308594.6
47000000.0	28631166.1	28576904.4	28683618.6
48000000.0	28994746.9	28937542.2	29052705.3
49000000.0	29352555.4	29291914.0	29416021.0
50000000.0	29704366.2	29640127.8	29773725.8
51000000.0	30050257.8	29982385.8	30125974.1
52000000.0	30390510.6	30318831.4	30472914.5
53000000.0	30725197.0	30649603.3	30814705.4
54000000.0	31052873.3	30974836.2	31150725.2
55000000.0	31377642.7	31294660.5	31481258.5
56000000.0	31696721.2	31609202.7	31806946.2
57000000.0	32010131.7	31918585.5	32127917.3
58000000.0	32318603.2	32222927.9	32444296.9
59000000.0	32622922.8	32522345.5	32756206.1
60000000.0	32922655.8	32816950.2	33063943.3
61000000.0	33217252.6	33106851.1	33368126.3
62000000.0	33507118.3	33392153.7	33668232.3
63000000.0	33792391.4	33672960.6	33963941.6
64000000.0	34073318.2	33949371.5	34255477.4
65000000.0	34349591.4	34221031.6	34543063.5
66000000.0	34621724.5	34488011.2	34826781.7
67000000.0	34889808.0	34750851.1	35106711.5
68000000.0	35154227.2	35009640.5	35382929.5
69000000.0	35415728.6	35264466.3	35655509.9
70000000.0	35673485.4	35515412.9	35924524.4
71000000.0	35927071.2	35762562.5	36190042.7
72000000.0	36176447.0	36005994.9	36452132.3
73000000.0	36422412.8	36245787.8	36710858.9
74000000.0	36665770.9	36482017.0	36966286.1
75000000.0	36905760.8	36714756.1	37218476.0
76000000.0	37141301.0	36944076.7	37467488.7
77000000.0	37373324.4	37170048.6	37713383.0
78000000.0	37602443.3	37392740.0	37956216.2
79000000.0	37829183.3	37612216.8	38196043.8
