TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	984415.5	984375.4	984450.2
2000000.0	1938695.5	1938572.9	1938819.9
3000000.0	2864198.0	2863964.8	2864453.2
4000000.0	3762130.5	3761742.4	3762553.7
5000000.0	4633635.0	4633068.5	4634236.8
6000000.0	5479762.0	5479010.5	5480579.4
7000000.0	6301527.0	6300578.1	6302593.4
8000000.0	7099914.5	7098734.3	7101246.1
9000000.0	7875831.5	7874402.4	7877448.2
10000000.0	8630134.5	8628449.4	8632069.9
11000000.0	9363666.9	9361735.0	9365941.0
12000000.0	10077240.9	10075030.4	10079847.4
13000000.0	10771562.0	10769087.3	10774593.1
14000000.0	11447416.3	11444636.9	11450859.4
15000000.0	12105497.3	12102362.1	12109326.4
16000000.0	12746396.2	12742925.1	12750646.0
17000000.0	13370647.7	13366953.8	13375552.8
18000000.0	13979004.4	13974985.7	13984558.0
19000000.0	14572064.6	14567579.6	14578222.2
20000000.0	15150077.8	15145326.1	15157085.0
21000000.0	15713909.7	15708670.6	15721662.6
22000000.0	16263728.1	16258029.3	16272448.0
23000000.0	16800552.8	16793987.8	16809912.9
24000000.0	17324388.8	17317097.9	17334515.1
25000000.0	17835752.6	17827926.0	17846683.0
26000000.0	18335154.4	18326716.0	18346829.4
27000000.0	18822620.3	18813089.4	18835350.7
28000000.0	19298695.9	19288421.2	19312626.9
29000000.0	19764190.1	19752734.6	19779022.0
30000000.0	20219121.1	20206170.9	20234885.4
31000000.0	20663704.6	20649797.1	20680552.0
32000000.0	21098413.4	21082948.8	21116522.4
33000000.0	21523767.2	21506296.2	21543928.9
34000000.0	21939389.2	21920525.3	21962273.3
35000000.0	22346395.3	22325656.3	22371906.4
36000000.0	22744965.1	22721963.1	22772653.0
37000000.0	23134702.5	23109709.4	23164899.0
38000000.0	23516071.7	23489148.8	23549099.9
39000000.0	23889659.1	23860525.3	23925545.3
40000000.0	24255652.7	24224074.1	24294483.7
41000000.0	24614685.6	24580021.5	24656105.1
42000000.0	24966277.8	24928520.3	25010631.9
43000000.0	25310240.0	25269554.0	25358277.9
44000000.0	25647397.0	25603603.8	25700219.7
45000000.0	25978352.8	25930866.3	26035847.4
46000000.0	26303023.1	26251531.0	26365199.0
47000000.0	26621036.4	26565780.8	26688443.7
48000000.0	26932963.9	26873792.1	27005744.6
49000000.0	27239179.6	27175735.3	27317259.5
50000000.0	27539006.3	27471774.7	27623141.0
51000000.0	27833090.6	27762069.1	27923537.6
52000000.0	28121670.5	28046771.7	28218593.5
53000000.0	28405275.6	28326030.9	28508448.8
54000000.0	28683765.2	28599989.6	28793013.2
55000000.0	28957199.4	28868786.3	29072667.4
56000000.0	29225709.8	29132554.8	29348280.5
57000000.0	29489004.6	29391424.5	29619400.6
58000000.0	29747493.9	29645520.5	29886153.8
59000000.0	30001685.5	29894964.0	30148662.3
60000000.0	30251551.0	30139872.1	30407043.6
61000000.0	30497091.7	30380358.3	30661411.4
62000000.0	30738415.4	30616532.4	30911875.5
63000000.0	30975626.6	30848500.9	31158541.8
64000000.0	31208826.4	31076366.8	31401512.6
65000000.0	31438112.6	31300229.9	31640886.7
66000000.0	31663580.1	31520187.1	31876759.6
67000000.0	31885320.7	31735927.0	32109223.4
68000000.0	32102657.7	31947841.3	32338367.3
69000000.0	32316486.9	32156098.8	32564277.2
70000000.0	32527084.7	32360785.4	32787036.4
71000000.0	32734278.2	32561984.5	33006725.1
72000000.0	32938146.4	32759777.0	33223421.1
73000000.0	33138765.9	32954241.3	33437199.4
74000000.0	33336211.1	33145453.8	33648132.6
75000000.0	33530554.1	33333488.5	33856290.8
76000000.0	33721669.1	33518417.2	34061741.9
77000000.0	33909109.8	33700309.8	34264551.4
78000000.0	34093794.9	33879234.0	34464782.7
79000000.0	34275987.1	34055255.9	34662497.3
80000000.0	34455427.5	34228439.4	34857754.4
81000000.0	34632139.5	34398846.8	35050611.5
82000000.0	34806181.8	34566538.6	35241124.1
83000000.0	34977611.7	34731573.8	35429346.0
84000000.0	35146484.8	34894009.5	35615329.3
85000000.0	35313393.8	35053901.4	35799124.1
86000000.0	35477969.1	35211303.8	35980779.4
87000000.0	35640168.3	35366262.8	36160342.3
88000000.0	35800040.9	35518801.0	36337858.5
89000000.0	35957635.4	35669002.8	36513372.3
90000000.0	36112998.7	35816916.9	36686926.5
91000000.0	36266176.5	35962590.4	36858562.7
92000000.0	36417213.5	36106069.6	37028321.1
93000000.0	36566153.0	36247399.4	37196240.6
94000000.0	36713037.3	36386623.4	37362359.2
95000000.0	36857907.4	36523784.3	37526713.4
96000000.0	37000803.5	36658923.7	37689338.8
97000000.0	37141764.5	36792081.9	37850269.7
98000000.0	37280828.6	36923298.5	38009539.6
99000000.0	37418032.7	37052611.8	38167180.9
100000000.0	37553413.0	37180059.4	38323224.9
101000000.0	37687004.7	37305677.8	38477702.3
102000000.0	37818842.2	37429502.7	38630642.6
103000000.0	37948958.9	37551568.8	38782074.5
104000000.0	38077387.5	37671910.0	38932025.9
