TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	974521.0	974470.4	974579.6
2000000.0	1900707.0	1900563.4	1900892.6
3000000.0	2781987.0	2781668.5	2782345.5
4000000.0	3621406.0	3620841.7	3621986.5
5000000.0	4421761.5	4420862.2	4422579.1
6000000.0	5185543.0	5184271.5	5186679.5
7000000.0	5915074.0	5913404.5	5916591.0
8000000.0	6612506.2	6610511.9	6614405.2
9000000.0	7279841.1	7277492.9	7282097.8
10000000.0	7918857.3	7916167.4	7921468.0
11000000.0	8531220.9	8528218.4	8534285.5
12000000.0	9118568.3	9115203.3	9122184.8
13000000.0	9682286.3	9678633.6	9686536.9
14000000.0	10223632.0	10219877.6	10228562.1
15000000.0	10744023.3	10740087.1	10749568.9
16000000.0	11244506.1	11240202.7	11250717.1
17000000.0	11725935.9	11721511.4	11733090.8
18000000.0	12189699.2	12184793.0	12197759.9
19000000.0	12636712.5	12630837.5	12645378.5
20000000.0	13067480.7	13060779.5	13077050.5
21000000.0	13483070.0	13474979.6	13493505.2
22000000.0	13884555.5	13875041.5	13896074.6
23000000.0	14272061.6	14261850.9	14285374.9
24000000.0	14646268.7	14634997.2	14661136.7
25000000.0	15008155.3	14995189.5	15024271.3
26000000.0	15358205.2	15343417.5	15375623.9
27000000.0	15697475.6	15681006.5	15715750.7
28000000.0	16025792.1	16007256.9	16045415.6
29000000.0	16343822.4	16323367.0	16365299.2
30000000.0	16652207.0	16629562.9	16675479.0
31000000.0	16950562.4	16926280.5	16976341.6
32000000.0	17239974.2	17213931.2	17267261.2
33000000.0	17520831.2	17492903.5	17551384.3
34000000.0	17793304.9	17763560.7	17828172.5
35000000.0	18057712.2	18026114.4	18096862.0
36000000.0	18314672.4	18281016.5	18357646.2
37000000.0	18564483.9	18528564.5	18611277.8
38000000.0	18807340.9	18769063.6	18858039.0
39000000.0	19043506.7	19002797.2	19099006.2
40000000.0	19273196.6	19230031.0	19333766.4
41000000.0	19496341.1	19451017.6	19562541.5
42000000.0	19713528.2	19665997.1	19785564.5
43000000.0	19925129.2	19875197.6	20003056.9
44000000.0	20131835.7	20078836.3	20215311.7
45000000.0	20332565.0	20277120.0	20420055.9
46000000.0	20528193.1	20470245.5	20620556.3
47000000.0	20718905.6	20658400.6	20819173.1
48000000.0	20904879.5	20841764.1	21013416.9
49000000.0	21086170.5	21020497.5	21203318.1
50000000.0	21263004.6	21194753.7	21385780.5
51000000.0	21435748.0	21364708.7	21563957.0
52000000.0	21604390.6	21530511.3	21737993.7
53000000.0	21769072.8	21692303.5	21909579.9
54000000.0	21929928.9	21850221.4	22077430.4
55000000.0	22087087.2	22004394.9	22241657.6
56000000.0	22240670.5	22154948.6	22402382.6
57000000.0	22391029.4	22302001.6	22559917.3
58000000.0	22538115.7	22445668.1	22714226.4
59000000.0	22681971.3	22586057.6	22865380.1
60000000.0	22822699.3	22723274.9	23013479.5
61000000.0	22960435.8	22857420.6	23158621.1
62000000.0	23095348.4	22988591.2	23300897.2
63000000.0	23227153.5	23116879.5	23440396.5
64000000.0	23355762.3	23242374.3	23577203.7
65000000.0	23481682.1	23365152.9	23711400.0
66000000.0	23604993.9	23485095.6	23843063.4
67000000.0	23725775.5	23602484.7	23972268.6
68000000.0	23844101.5	23717396.5	24099087.3
69000000.0	23960044.0	23829904.0	24223588.3
70000000.0	24073672.1	23940077.5	24346666.4
71000000.0	24185052.4	24047984.9	24469174.3
72000000.0	24294346.4	24153691.4	24589652.8
73000000.0	24401644.7	24257259.7	24708158.7
74000000.0	24506698.3	24358750.5	24824746.6
75000000.0	24609749.4	24458222.1	24939468.8
76000000.0	24710853.1	24555730.7	25052375.8
77000000.0	24810062.9	24651330.5	25163516.1
78000000.0	24907430.1	24745074.1	25272936.3
79000000.0	25003004.3	24837011.7	25380681.4
80000000.0	25096833.3	24927192.2	25486794.7
81000000.0	25188963.3	25015662.6	25591317.9
82000000.0	25279439.1	25102468.5	25694291.0
83000000.0	25368303.5	25187653.6	25795752.9
84000000.0	25455598.4	25271260.4	25895741.0
85000000.0	25541363.8	25353329.9	25994291.1
86000000.0	25625638.8	25433901.8	26091438.2
87000000.0	25708460.8	25513014.4	26187215.8
88000000.0	25789866.4	25590704.7	26281656.3
89000000.0	25869890.7	25667008.7	26374791.1
90000000.0	25948567.7	25741961.1	26466650.4
91000000.0	26025930.4	25815595.4	26557263.4
92000000.0	26102010.8	25887944.3	26646658.6
93000000.0	26176839.7	25959039.1	26734863.3
94000000.0	26250447.1	26028910.5	26821903.9
95000000.0	26322862.0	26097588.1	26907806.2
96000000.0	26394112.5	26165100.3	26992594.9
97000000.0	26464225.9	26231475.2	27076294.1
98000000.0	26533228.5	26296739.4	27158927.1
