TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	986991.0	986967.5	987017.1
2000000.0	1948648.5	1948558.5	1948746.0
3000000.0	2885957.5	2885765.5	2886169.2
4000000.0	3799829.0	3799499.6	3800191.5
5000000.0	4691123.0	4690623.6	4691668.4
6000000.0	5560659.0	5559955.8	5561409.8
7000000.0	6409225.0	6408273.7	6410196.8
8000000.0	7237533.5	7236320.7	7238763.7
9000000.0	8046300.0	8044803.5	8047822.8
10000000.0	8836174.7	8834390.0	8838026.6
11000000.0	9607796.0	9605731.8	9610023.7
12000000.0	10361830.0	10359443.3	10364424.0
13000000.0	11098817.7	11096082.2	11101812.6
14000000.0	11819323.0	11816164.6	11822748.8
15000000.0	12523896.9	12520283.3	12527767.0
16000000.0	13213106.5	13208948.6	13217390.0
17000000.0	13887396.7	13882655.9	13892077.1
18000000.0	14547200.4	14541883.8	14552242.7
19000000.0	15192959.6	15187048.2	15198536.9
20000000.0	15825231.8	15818724.6	15831610.7
21000000.0	16444452.9	16437237.3	16450595.5
22000000.0	17050867.3	17043658.2	17058075.0
23000000.0	17644757.1	17636839.3	17652600.0
24000000.0	18226821.1	18218000.6	18235205.1
25000000.0	18797326.5	18787643.1	18806205.4
26000000.0	19356398.8	19345815.4	19365935.9
27000000.0	19904409.6	19893067.7	19914900.3
28000000.0	20441932.1	20429695.6	20453283.2
29000000.0	20968824.2	20955986.5	20981361.2
30000000.0	21486043.7	21472227.8	21499426.2
31000000.0	21993536.5	21978501.2	22007759.6
32000000.0	22491466.7	22475170.8	22506632.1
33000000.0	22980051.6	22962569.9	22996304.9
34000000.0	23459569.4	23440941.6	23477029.4
35000000.0	23930382.7	23910528.2	23949271.7
36000000.0	24392688.5	24371106.8	24413509.6
37000000.0	24846713.7	24823436.5	24869785.2
38000000.0	25292668.4	25267990.2	25317813.5
39000000.0	25730393.1	25704650.6	25757594.8
40000000.0	26160595.1	26133622.2	26190221.4
41000000.0	26583757.9	26555084.1	26616351.1
42000000.0	26999340.9	26968897.9	27035903.9
43000000.0	27407793.1	27375566.4	27448711.9
44000000.0	27809336.4	27775267.5	27854960.9
45000000.0	28204217.1	28168173.5	28254809.2
46000000.0	28592815.7	28554451.3	28648119.8
47000000.0	28974652.8	28934262.2	29034870.8
48000000.0	29350050.9	29307762.4	29415593.1
49000000.0	29719755.7	29675103.3	29790475.4
50000000.0	30085013.8	30036431.4	30160893.7
51000000.0	30443405.4	30391888.8	30525818.1
52000000.0	30796162.5	30741613.1	30885466.7
53000000.0	31143432.4	31085737.7	31239904.5
54000000.0	31485155.6	31424392.0	31589203.4
55000000.0	31821626.3	31757701.5	31933467.7
56000000.0	32152966.0	32085787.8	32272797.3
57000000.0	32479683.6	32408769.0	32607288.1
58000000.0	32801103.4	32726757.3	32937032.3
59000000.0	33117718.0	33039850.7	33262119.3
60000000.0	33429634.1	33348171.6	33582635.6
61000000.0	33736955.3	33651825.0	33898665.4
62000000.0	34039402.0	33950912.5	34210290.9
63000000.0	34337363.1	34245533.3	34517592.3
64000000.0	34631008.1	34535783.4	34820648.2
65000000.0	34920429.7	34821756.3	35119535.8
66000000.0	35205717.8	35103542.8	35414330.9
67000000.0	35486916.5	35381231.2	35705107.8
68000000.0	35764095.8	35654907.3	35991939.9
69000000.0	36037393.8	35924654.8	36274899.1
70000000.0	36307699.9	36190554.8	36554056.2
71000000.0	36573591.0	36452686.5	36829481.1
72000000.0	36835836.5	36711126.7	37101242.2
73000000.0	37094460.3	36966103.9	37369407.0
74000000.0	37349551.3	37217693.8	37634041.8
75000000.0	37601211.0	37465823.9	37895211.5
76000000.0	37849507.8	37710563.3	38152980.1
77000000.0	38094508.1	37951979.4	38407410.3
78000000.0	38336276.7	38190137.8	38658563.7
79000000.0	38574876.9	38425102.3	38906500.6
80000000.0	38810370.0	38656935.3	39151280.2
81000000.0	39042816.1	38885697.3	39392960.4
82000000.0	39272273.5	39111447.5	39631598.0
83000000.0	39498799.1	39334243.7	39867248.6
84000000.0	39722448.5	39554141.9	40099966.7
85000000.0	39943275.8	39771197.0	40329805.4
86000000.0	40161333.8	39985462.5	40556817.0
87000000.0	40376673.8	40196990.5	40781052.4
88000000.0	40589346.3	40405831.8	41002561.5
89000000.0	40799861.2	40612036.2	41221393.1
90000000.0	41007873.8	40815652.1	41437594.8
91000000.0	41213375.4	41016726.6	41651213.4
92000000.0	41416411.3	41215306.1	41862294.5
93000000.0	41617025.5	41411435.5	42070882.6
94000000.0	41815261.1	41605158.9	42277021.3
95000000.0	42011160.2	41796519.1	42480753.3
96000000.0	42204348.8	41985558.2	42682120.2
97000000.0	42395248.5	42172317.2	42881162.9
98000000.0	42583922.4	42356836.1	43077921.1
99000000.0	42770409.2	42539153.9	43272433.8
100000000.0	42954746.6	42719309.1	43464739.2
101000000.0	43136971.3	42897338.8	43654874.4
102000000.0	43317119.4	43073269.4	43842875.9
103000000.0	43495225.9	43246810.6	44028779.4
104000000.0	43671325.3	43418326.5	44212619.7
105000000.0	43845451.1	43587851.2	44394430.9
106000000.0	44017636.3	43755418.1	44574246.3
107000000.0	44187913.0	43921060.1	44752098.7
108000000.0	44356312.6	44084809.1	44928019.9
109000000.0	44522865.9	44246696.4	45102041.3
110000000.0	44687602.9	44406752.6	45274193.3
111000000.0	44850553.2	44565007.7	45444572.3
112000000.0	45011745.5	44721491.0	45613211.5
113000000.0	45171208.0	44876231.3	45780070.2
114000000.0	45328968.4	45029256.6	45945176.4
115000000.0	45485053.6	45180594.4	46108557.4
