TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	976314.0	976262.9	976379.0
2000000.0	1907358.5	1907171.8	1907591.0
3000000.0	2796079.5	2795671.0	2796548.8
4000000.0	3645192.5	3644497.9	3645941.0
5000000.0	4457125.7	4456130.9	4458253.3
6000000.0	5234214.2	5232855.7	5235812.3
7000000.0	5978520.8	5976725.7	5980691.2
8000000.0	6692072.6	6689688.6	6694846.0
9000000.0	7376590.2	7373535.5	7380086.9
10000000.0	8033813.6	8029973.0	8038097.9
11000000.0	8665170.3	8660558.5	8670445.3
12000000.0	9272278.5	9266740.2	9278587.9
13000000.0	9856596.3	9849856.9	9863912.2
14000000.0	10419182.8	10411165.8	10427722.5
15000000.0	10960938.1	10951836.9	10971136.2
16000000.0	11483386.4	11472905.0	11495246.6
17000000.0	11987625.3	11975191.7	12001072.2
18000000.0	12474182.7	12460012.4	12489106.3
19000000.0	12943774.9	12928030.9	12960525.9
20000000.0	13397872.5	13379622.2	13416897.3
21000000.0	13836980.8	13815958.1	13859007.8
22000000.0	14261508.9	14237957.3	14288595.2
23000000.0	14672857.2	14646537.6	14705022.4
24000000.0	15071342.5	15042046.8	15108116.8
25000000.0	15457699.0	15424584.3	15499336.8
26000000.0	15831955.2	15795108.5	15879220.8
27000000.0	16194607.8	16154174.3	16250454.5
28000000.0	16546490.7	16502286.4	16613703.1
29000000.0	16888076.7	16839920.7	16968164.9
30000000.0	17220125.0	17167526.9	17312998.6
31000000.0	17543192.1	17485529.9	17647574.3
32000000.0	17856686.7	17794331.4	17973958.5
33000000.0	18162039.1	18094311.8	18292220.0
34000000.0	18458920.8	18385831.0	18600555.9
35000000.0	18746904.0	18668974.5	18901323.1
36000000.0	19027354.1	18943032.6	19194808.0
37000000.0	19300630.5	19209522.6	19481450.7
38000000.0	19567076.5	19468741.5	19762071.3
39000000.0	19826747.4	19720971.2	20043718.2
40000000.0	20080185.8	19966479.2	20320495.1
41000000.0	20327917.1	20205520.0	20592343.9
42000000.0	20569289.9	20438335.5	20855159.1
43000000.0	20804832.3	20665155.9	21110445.9
44000000.0	21034433.2	20886200.3	21363695.3
45000000.0	21258584.3	21101663.4	21615291.0
46000000.0	21478306.7	21312243.9	21862935.5
47000000.0	21693015.9	21517972.1	22106811.4
48000000.0	21902493.1	21718707.1	22347091.5
49000000.0	22107284.2	21914621.0	22583939.0
50000000.0	22307546.4	22105878.1	22817793.3
51000000.0	22503429.9	22292635.6	23049056.2
52000000.0	22694915.9	22475041.1	23277426.5
53000000.0	22882747.3	22653236.4	23503038.3
54000000.0	23066212.3	22827364.0	23726018.0
55000000.0	23245955.1	22997555.9	23946485.0
56000000.0	23421977.6	23163938.6	24164551.5
57000000.0	23594299.9	23326633.4	24380323.3
58000000.0	23762943.1	23485756.5	24593899.6
59000000.0	23928190.4	23641419.7	24805373.4
60000000.0	24090143.8	23793730.0	25014831.8
61000000.0	24248901.6	23942790.2	25222356.2
62000000.0	24404553.0	24088699.3	25428022.5
63000000.0	24557203.4	24231552.1	25631900.9
64000000.0	24706925.0	24371439.8	25834056.8
65000000.0	24853454.3	24508450.2	26034550.5
66000000.0	24996994.7	24642667.8	26233437.4
67000000.0	25137839.2	24774173.8	26430768.4
68000000.0	25276063.0	24903046.3	26626589.9
69000000.0	25411738.7	25029360.6	26820944.1
70000000.0	25544936.0	25153189.2	27009398.0
71000000.0	25675545.5	25274602.1	27183136.9
72000000.0	25803901.8	25393666.4	27354056.0
73000000.0	25930187.8	25510447.2	27522191.1
74000000.0	26054252.6	25625007.1	27687579.0
75000000.0	26176021.1	25737406.4	27850258.0
76000000.0	26295680.9	25847703.4	28010267.6
77000000.0	26413286.4	25955954.4	28167648.1
78000000.0	26528889.9	26062213.7	28322440.6
79000000.0	26642542.3	26166533.6	28474687.0
80000000.0	26754292.4	26268965.0	28624429.9
