TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	981556.0	981518.9	981591.7
2000000.0	1927532.0	1927393.7	1927662.0
3000000.0	2839789.5	2839502.9	2840070.8
4000000.0	3720065.5	3719574.2	3720533.3
5000000.0	4569954.0	4569220.0	4570647.0
6000000.0	5390948.0	5389929.2	5391929.2
7000000.0	6184417.9	6183096.0	6185789.1
8000000.0	6951727.8	6950034.5	6953533.0
9000000.0	7694040.3	7691939.7	7696394.1
10000000.0	8412610.2	8409967.2	8415419.6
11000000.0	9108466.9	9105228.9	9111803.3
12000000.0	9782778.5	9778750.5	9786515.0
13000000.0	10436422.7	10431581.0	10440725.1
14000000.0	11070235.8	11064648.0	11074989.8
15000000.0	11685078.9	11678747.7	11690802.6
16000000.0	12281842.0	12274707.3	12288443.0
17000000.0	12861239.2	12853299.3	12868809.9
18000000.0	13424063.3	13415157.8	13432638.1
19000000.0	13971144.0	13960967.7	13980617.8
20000000.0	14503022.4	14491449.0	14513401.1
21000000.0	15019825.1	15007222.3	15031605.4
22000000.0	15523020.1	15508876.5	15535815.7
23000000.0	16012530.5	15996969.9	16026616.5
24000000.0	16488906.5	16472032.4	16504873.7
25000000.0	16952784.4	16934567.1	16970786.0
26000000.0	17404757.3	17385489.5	17425082.1
27000000.0	17845206.4	17824897.1	17868422.1
28000000.0	18274536.6	18252786.4	18300848.8
29000000.0	18693302.3	18669387.1	18722628.3
30000000.0	19101992.3	19075215.5	19133736.5
31000000.0	19500632.4	19470967.5	19535027.5
32000000.0	19889492.2	19857221.4	19926848.7
33000000.0	20268838.5	20234275.8	20309535.0
34000000.0	20639324.1	20602458.2	20683405.5
35000000.0	21001183.5	20961945.8	21048764.6
36000000.0	21354694.4	21313034.7	21405902.8
37000000.0	21699934.1	21655618.5	21755097.2
38000000.0	22037244.6	21990103.0	22096612.8
39000000.0	22367175.4	22316950.5	22430702.4
40000000.0	22689996.5	22636409.1	22757608.2
41000000.0	23005778.4	22948716.6	23077561.5
42000000.0	23314737.9	23254100.8	23391601.3
43000000.0	23617091.4	23552780.3	23699799.2
44000000.0	23913147.1	23844964.7	24001807.7
45000000.0	24203190.3	24130855.1	24297808.3
46000000.0	24487237.8	24410644.8	24587985.8
47000000.0	24765018.9	24684519.2	24872517.1
48000000.0	25037085.2	24952656.4	25151925.2
49000000.0	25303655.8	25215227.7	25427051.9
50000000.0	25564893.2	25472365.8	25697090.7
51000000.0	25820709.5	25724259.1	25962187.3
52000000.0	26072048.2	25971059.9	26222481.4
53000000.0	26319253.4	26212915.0	26478107.0
54000000.0	26560983.2	26449965.5	26729192.7
55000000.0	26798114.3	26682347.5	26975861.9
56000000.0	27030700.8	26910192.1	27218233.4
57000000.0	27258820.1	27133625.6	27456421.2
58000000.0	27482709.3	27352769.7	27690535.1
59000000.0	27702686.1	27567741.8	27920680.6
60000000.0	27919095.1	27779195.6	28146959.5
61000000.0	28131835.6	27986874.1	28369469.9
62000000.0	28340805.6	28190735.7	28588306.3
63000000.0	28546104.1	28390881.8	28803559.8
64000000.0	28747607.9	28587248.8	29015318.5
65000000.0	28945583.1	28779563.0	29223667.4
66000000.0	29140158.3	28968419.1	29428688.4
67000000.0	29331420.2	29153905.8	29630461.1
68000000.0	29519452.3	29336086.0	29828752.7
69000000.0	29704335.3	29514987.3	30022936.8
70000000.0	29886147.6	29690764.9	30214056.5
71000000.0	30064655.8	29863496.2	30402183.1
72000000.0	30239791.7	30033256.5	30587385.7
73000000.0	30412061.4	30200118.4	30769731.3
74000000.0	30581533.9	30364152.4	30949284.9
75000000.0	30748276.1	30525426.8	31126109.6
76000000.0	30912352.7	30684007.5	31300266.4
77000000.0	31073826.6	30839958.7	31471814.7
78000000.0	31232892.7	30993342.4	31640812.0
79000000.0	31389716.6	31144218.8	31807314.3
80000000.0	31544120.2	31292646.2	31971375.8
81000000.0	31696158.8	31438681.3	32133049.3
82000000.0	31845885.9	31582378.9	32292385.9
83000000.0	31993194.1	31723792.3	32449435.5
84000000.0	32138201.5	31862874.8	32604246.5
85000000.0	32281046.8	31999663.5	32756865.8
86000000.0	32421777.7	32133991.7	32907339.2
87000000.0	32560440.5	32265639.9	33055711.3
88000000.0	32697080.1	32395222.4	33202025.2
89000000.0	32831740.2	32522784.1	33346323.2
90000000.0	32964463.1	32648368.8	33488646.0
91000000.0	33095290.2	32772019.2	33629033.8
92000000.0	33224261.4	32893776.5	33767525.1
93000000.0	33351415.7	33013681.1	33904158.0
94000000.0	33476791.0	33131772.1	34038969.1
