TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	983959.5	983894.9	984008.7
2000000.0	1937016.0	1936876.5	1937157.5
3000000.0	2860609.0	2860362.1	2860880.2
4000000.0	3756013.0	3755608.8	3756452.7
5000000.0	4624431.0	4623858.8	4625064.0
6000000.0	5466995.5	5466226.2	5467836.7
7000000.0	6284758.5	6283767.6	6285848.5
8000000.0	7078759.5	7077515.4	7080146.3
9000000.0	7849968.0	7848438.3	7851663.7
10000000.0	8599291.0	8597468.0	8601309.4
11000000.0	9327569.3	9325462.8	9329950.3
12000000.0	10035613.4	10033232.4	10038411.5
13000000.0	10724210.0	10721520.9	10727490.4
14000000.0	11394127.3	11391167.7	11397940.6
15000000.0	12046093.7	12042806.7	12050458.7
16000000.0	12680783.7	12677129.2	12685722.2
17000000.0	13298847.2	13294787.2	13304377.1
18000000.0	13900926.3	13896398.6	13907040.2
19000000.0	14487653.9	14482507.4	14494299.9
20000000.0	15059619.0	15053915.1	15066718.9
21000000.0	15617138.8	15610966.5	15624834.7
22000000.0	16160788.3	16154083.5	16169161.1
23000000.0	16691202.5	16683852.7	16700189.9
24000000.0	17208604.6	17200733.7	17218391.3
25000000.0	17713522.5	17705164.2	17724275.4
26000000.0	18206720.1	18197733.1	18218390.4
27000000.0	18688538.8	18678760.8	18701026.0
28000000.0	19159345.8	19148266.9	19172773.4
29000000.0	19619577.9	19606845.7	19633875.7
30000000.0	20069419.4	20054920.8	20084593.0
31000000.0	20509311.1	20492833.6	20525392.7
32000000.0	20939401.8	20920910.1	20956621.3
33000000.0	21360073.2	21339474.1	21378887.3
34000000.0	21771743.6	21748739.7	21792515.4
35000000.0	22174382.2	22149058.0	22197819.5
36000000.0	22568944.5	22540680.4	22595246.9
37000000.0	22955370.9	22923870.9	22983940.4
38000000.0	23333797.2	23298004.0	23364747.1
39000000.0	23704024.2	23664618.9	23738374.9
40000000.0	24066701.2	24023670.7	24104804.0
41000000.0	24422321.3	24375321.9	24464190.7
42000000.0	24771219.6	24719810.3	24816752.6
43000000.0	25113402.4	25057304.2	25162966.4
44000000.0	25448558.0	25387970.7	25503903.9
45000000.0	25776795.6	25712024.6	25839045.8
46000000.0	26099492.4	26029647.6	26168554.1
47000000.0	26416468.0	26340933.2	26493137.7
48000000.0	26726817.6	26645933.8	26812569.2
49000000.0	27032144.9	26945006.7	27127049.8
50000000.0	27331880.9	27238314.9	27437111.9
51000000.0	27626517.2	27526015.9	27742855.5
52000000.0	27914436.7	27808261.4	28044367.4
53000000.0	28198034.1	28085198.2	28342991.9
54000000.0	28476678.5	28356967.9	28637836.1
55000000.0	28750503.7	28623707.4	28927935.0
56000000.0	29020067.0	28885548.8	29213218.4
57000000.0	29285504.2	29142620.0	29494819.3
58000000.0	29547011.5	29395044.4	29772859.6
59000000.0	29804055.2	29642941.6	30047454.1
60000000.0	30056300.8	29886427.0	30318710.4
61000000.0	30304554.9	30125612.4	30586729.8
62000000.0	30548822.3	30360605.9	30851606.9
63000000.0	30788488.0	30591512.1	31113430.4
64000000.0	31023918.5	30818432.4	31372283.1
65000000.0	31255584.8	31041464.8	31628242.1
66000000.0	31483576.2	31260704.3	31881379.5
67000000.0	31709805.5	31476242.9	32131762.2
68000000.0	31932718.8	31688169.7	32379452.6
69000000.0	32152322.4	31896571.2	32624508.8
70000000.0	32367920.1	32101530.9	32868901.4
71000000.0	32578397.8	32303130.2	33111076.4
72000000.0	32785654.7	32501447.7	33351045.4
73000000.0	32989763.4	32696559.7	33588865.9
74000000.0	33190794.3	32888540.4	33824592.8
75000000.0	33388815.8	33077461.6	34058277.7
76000000.0	33583894.2	33263393.0	34289969.8
77000000.0	33776093.9	33446402.3	34519715.7
78000000.0	33965477.6	33626555.2	34747559.8
79000000.0	34152106.0	33803915.6	34973544.2
80000000.0	34336038.3	33978545.4	35197709.1
81000000.0	34517331.7	34150504.9	35420092.8
82000000.0	34696042.2	34319852.5	35640731.8
83000000.0	34872224.0	34486645.1	35859661.1
84000000.0	35045965.3	34650938.0	36076914.0
85000000.0	35217923.6	34812784.8	36292631.7
86000000.0	35387461.7	34972237.8	36507688.8
87000000.0	35553676.8	35129347.8	36721245.2
88000000.0	35717612.2	35284164.3	36933330.2
89000000.0	35879314.2	35436735.1	37143971.4
90000000.0	36038828.2	35587107.2	37353195.2
91000000.0	36196197.9	35735326.0	37561026.9
92000000.0	36351466.1	35881435.8	37767490.2
93000000.0	36504674.6	36025479.7	37977500.9
94000000.0	36655863.8	36167499.7	38190897.6
95000000.0	36805073.4	36307536.7	38403504.9
96000000.0	36952341.7	36445630.5	38615336.1
97000000.0	37097706.4	36581819.8	38826402.4
98000000.0	37241203.8	36716142.5	39036713.0
99000000.0	37382869.8	36848635.4	39246275.3
100000000.0	37522739.0	36979334.2	39451657.8
101000000.0	37660845.2	37108274.0	39642159.7
102000000.0	37797221.5	37235489.0	39831076.6
103000000.0	37931900.1	37361012.2	40018417.4
104000000.0	38064912.4	37484876.1	40204191.1
105000000.0	38196289.0	37607112.4	40388406.6
106000000.0	38326059.9	37727751.7	40571072.5
107000000.0	38454254.2	37846824.3	40752197.5
108000000.0	38580900.3	37964359.4	40931790.3
109000000.0	38707156.6	38080385.7	41109859.3
110000000.0	38834234.5	38194931.0	41286413.1
111000000.0	38959915.9	38308022.8	41461460.3
112000000.0	39084225.6	38419687.5	41635009.5
113000000.0	39207187.5	38529951.2	41807069.2
114000000.0	39328825.0	38638839.2	41977648.0
115000000.0	39449161.1	38746376.3	42146754.6
116000000.0	39568218.1	38852586.8	42314397.8
117000000.0	39684826.1	38957494.2	42487143.1
118000000.0	39798203.9	39061121.7	42669702.1
119000000.0	39910304.3	39163491.8	42851592.3
120000000.0	40021148.6	39264626.6	43032631.5
121000000.0	40130757.9	39364547.6	43212696.1
122000000.0	40239152.4	39463275.9	43391781.0
123000000.0	40346352.4	39560832.0	43569881.0
124000000.0	40452377.3	39657236.1	43746990.9
125000000.0	40557246.2	39752507.9	43923105.7
126000000.0	40660978.1	39846666.7	44098220.2
127000000.0	40763540.0	39939731.1	44272329.4
128000000.0	40864835.4	40031719.7	44445428.6
129000000.0	40966238.0	40122650.4	44617513.0
130000000.0	41066586.1	40212540.9	44788578.0
131000000.0	41165896.2	40301408.4	44958619.3
132000000.0	41264184.5	40389269.7	45127632.6
133000000.0	41361467.0	40476141.4	45295614.0
134000000.0	41457759.0	40562039.6	45462559.6
135000000.0	41553075.8	40646980.1	45628466.0
136000000.0	41647432.2	40730978.4	45793329.8
137000000.0	41740842.9	40814049.6	45957148.0
138000000.0	41833322.1	40896208.6	46119917.8
139000000.0	41924883.8	40977469.9	46281636.6
140000000.0	42015541.7	41057847.8	46442302.3
141000000.0	42104540.5	41137356.1	46601912.7
142000000.0	42191814.9	41216008.5	46760466.2
143000000.0	42278213.6	41293818.4	46917961.3
144000000.0	42363749.6	41370798.9	47074396.9
145000000.0	42448435.7	41446962.8	47229772.0
146000000.0	42530705.3	41522322.7	47384086.2
147000000.0	42611186.2	41596890.8	47537338.9
148000000.0	42690849.7	41670679.4	47689530.3
149000000.0	42770651.0	41743700.2	47840660.5
150000000.0	42851862.9	41815964.9	47990730.0
151000000.0	42932301.0	41887484.7	48139739.6
152000000.0	43011976.1	41958270.9	48287690.2
