TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	986347.0	986323.9	986364.6
2000000.0	1946070.0	1945984.0	1946144.4
3000000.0	2880194.0	2880004.1	2880353.9
4000000.0	3789676.5	3789347.7	3789952.9
5000000.0	4675423.0	4674931.0	4675856.4
6000000.0	5538313.5	5537630.5	5538934.2
7000000.0	6379178.0	6378275.2	6380009.3
8000000.0	7198811.0	7197662.3	7199866.3
9000000.0	7997959.0	7996543.6	7999262.8
10000000.0	8777323.5	8775647.8	8778916.6
11000000.0	9537597.1	9535662.5	9539520.1
12000000.0	10279447.8	10277250.4	10281775.2
13000000.0	11003566.2	11001041.4	11006274.0
14000000.0	11710526.0	11707637.4	11713617.6
15000000.0	12400929.9	12397583.7	12404381.2
16000000.0	13075300.7	13071444.8	13079089.5
17000000.0	13734049.3	13729660.6	13738235.3
18000000.0	14377770.3	14372815.9	14382422.2
19000000.0	15006944.2	15001395.1	15012134.3
20000000.0	15622133.8	15615863.2	15627839.3
21000000.0	16223558.0	16216667.1	16229755.9
22000000.0	16811938.8	16804240.6	16818777.7
23000000.0	17387645.6	17379077.3	17394802.4
24000000.0	17950995.9	17941273.8	17958543.0
25000000.0	18502264.4	18491865.2	18510293.3
26000000.0	19041762.8	19030725.9	19050419.1
27000000.0	19569981.2	19558445.9	19579271.5
28000000.0	20087304.5	20074777.3	20097243.3
29000000.0	20594126.0	20580031.2	20604674.6
30000000.0	21090508.1	21074902.9	21101837.1
31000000.0	21576819.2	21559811.7	21588945.0
32000000.0	22053347.8	22034887.0	22066292.4
33000000.0	22520507.4	22500415.2	22534191.7
34000000.0	22978501.2	22956640.4	22993104.2
35000000.0	23427669.3	23403657.0	23443464.0
36000000.0	23868209.8	23842140.2	23884804.6
37000000.0	24300184.2	24272107.1	24317687.1
38000000.0	24723902.7	24693778.4	24742372.0
39000000.0	25139464.8	25107375.8	25159079.8
40000000.0	25547442.8	25513130.7	25568138.9
41000000.0	25948240.6	25911252.0	25970323.0
42000000.0	26341459.7	26299778.2	26364782.0
43000000.0	26727064.6	26682920.3	26751903.3
44000000.0	27105713.4	27058737.9	27132081.8
45000000.0	27477477.8	27427077.3	27505498.5
46000000.0	27842393.5	27789504.2	27872328.3
47000000.0	28201242.9	28145431.6	28233000.2
48000000.0	28553919.2	28494997.3	28587553.2
49000000.0	28900580.0	28838361.4	28938659.1
50000000.0	29241286.3	29175678.3	29284418.2
51000000.0	29576137.1	29507097.4	29625111.2
52000000.0	29905221.6	29832763.4	29960686.2
53000000.0	30228539.1	30152816.4	30288433.2
54000000.0	30546816.5	30467391.9	30610972.1
55000000.0	30859917.3	30776621.1	30928435.8
56000000.0	31167368.0	31080527.7	31240953.5
57000000.0	31469737.4	31379249.3	31548649.8
58000000.0	31767257.1	31672976.2	31851645.6
59000000.0	32060017.8	31961824.4	32150057.6
60000000.0	32347965.2	32245906.4	32443999.2
61000000.0	32631401.8	32525331.2	32733579.9
62000000.0	32910673.2	32800204.9	33018906.0
63000000.0	33185983.4	33070630.2	33300080.2
64000000.0	33456692.9	33336707.1	33577202.2
65000000.0	33722869.6	33598532.5	33850368.5
66000000.0	33985084.6	33856200.8	34119672.5
67000000.0	34243556.9	34109803.5	34385204.9
68000000.0	34498446.0	34359429.5	34647053.4
69000000.0	34749419.9	34605165.4	34905303.1
70000000.0	34996601.4	34847095.3	35160036.6
71000000.0	35240152.2	35085300.9	35411333.6
72000000.0	35479701.8	35319861.8	35659271.9
73000000.0	35715569.3	35550855.3	35903991.0
74000000.0	35948002.6	35778356.6	36146224.9
75000000.0	36177074.0	36002439.0	36385348.1
76000000.0	36403123.2	36223173.7	36621428.7
77000000.0	36626013.7	36440630.1	36854532.7
78000000.0	36845354.2	36654875.7	37084724.2
79000000.0	37061591.2	36865976.3	37312065.2
80000000.0	37274787.6	37073995.7	37536616.0
81000000.0	37485004.8	37278996.5	37758435.1
82000000.0	37692302.6	37481039.3	37977579.1
83000000.0	37896739.0	37680183.4	38194103.0
84000000.0	38098542.4	37876486.3	38408060.2
85000000.0	38297739.8	38070004.3	38619502.7
86000000.0	38493995.2	38260792.1	38828480.6
87000000.0	38687619.4	38448903.2	39035042.9
88000000.0	38878663.4	38634389.5	39239237.0
89000000.0	39067177.2	38817302.0	39441109.0
90000000.0	39253209.3	38997690.0	39640703.6
91000000.0	39436967.7	39175601.9	39838064.4
92000000.0	39618574.0	39351084.8	40033233.7
93000000.0	39797842.3	39524184.6	40226252.5
94000000.0	39974816.5	39694946.2	40417160.7
95000000.0	40149539.3	39863413.4	40605997.3
96000000.0	40322052.5	40029629.0	40792799.9
97000000.0	40492396.6	40193634.5	40977605.3
98000000.0	40660616.9	40355470.8	41160449.2
99000000.0	40826851.5	40515177.6	41341366.5
100000000.0	40990808.3	40672793.8	41520390.9
101000000.0	41152258.6	40828357.2	41697555.3
102000000.0	41311559.9	40981904.9	41872891.9
103000000.0	41468906.3	41133503.5	42046431.9
104000000.0	41624332.5	41283694.4	42218205.6
105000000.0	41777872.3	41431981.2	42388242.7
106000000.0	41929559.1	41578397.4	42556572.1
107000000.0	42079076.6	41722976.2	42723221.8
108000000.0	42227237.2	41865749.5	42888219.4
109000000.0	42373812.4	42006749.1	43051591.5
110000000.0	42518656.3	42146005.6	43213364.1
111000000.0	42661798.4	42283549.1	43373562.8
112000000.0	42803267.6	42419409.0	43532212.3
113000000.0	42943092.0	42553614.2	43689336.8
114000000.0	43081299.2	42686192.8	43844960.0
115000000.0	43217916.1	42817172.3	43999104.8
116000000.0	43352969.2	42946579.7	44151793.8
117000000.0	43486484.1	43074441.4	44303048.9
118000000.0	43618486.2	43200783.0	44452891.7
119000000.0	43749000.2	43325630.0	44601343.1
120000000.0	43878050.3	43449006.9	44748423.6
121000000.0	44005660.1	43570937.9	44894153.3
122000000.0	44132219.2	43691446.9	45038551.6
123000000.0	44257436.6	43810556.8	45181637.8
124000000.0	44381291.3	43928290.4	45323430.5
125000000.0	44503804.8	44044670.0	45463948.2
126000000.0	44624998.4	44159717.3	45603208.6
127000000.0	44744822.9	44273453.7	45741229.4
128000000.0	44862961.0	44385899.9	45878027.6
129000000.0	44979836.5	44497076.5	46013620.2
130000000.0	45095469.0	44607003.5	46148023.5
131000000.0	45209877.8	44715700.5	46281253.6
132000000.0	45323081.7	44823186.8	46413326.3
133000000.0	45435099.2	44929481.2	46544257.1
134000000.0	45545948.4	45034602.2	46674061.1
135000000.0	45655647.0	45138567.9	46802753.1
136000000.0	45764212.4	45241396.1	46930347.7
137000000.0	45871661.7	45343104.2	47056859.2
138000000.0	45978011.5	45443709.2	47182301.5
139000000.0	46083278.2	45543227.9	47306688.4
140000000.0	46187478.0	45641676.6	47430033.2
141000000.0	46290626.5	45739071.6	47552349.3
142000000.0	46392739.3	45835428.4	47673649.5
143000000.0	46493831.4	45930762.7	47793946.5
144000000.0	46593917.8	46025089.6	47913252.9
145000000.0	46693013.0	46118424.0	48031580.9
146000000.0	46791131.3	46210780.5	48148942.4
147000000.0	46888286.8	46302173.5	48265349.4
148000000.0	46984493.3	46392616.9	48380813.3
149000000.0	47079764.3	46482124.7	48495345.7
150000000.0	47174113.0	46570710.3	48608957.6
151000000.0	47267552.4	46658387.1	48721660.2
152000000.0	47360095.4	46745168.1	48833464.1
153000000.0	47451754.6	46830926.1	48944380.0
154000000.0	47542542.1	46915594.4	49054418.4
155000000.0	47632470.2	46999401.5	49157251.6
156000000.0	47721550.6	47082359.8	49256852.2
157000000.0	47809795.2	47164481.1	49355569.1
158000000.0	47897328.5	47245777.2	49453414.5
159000000.0	47984273.7	47326259.5	49550400.3
160000000.0	48070418.0	47405939.6	49646538.2
161000000.0	48155772.1	47484828.3	49741839.7
162000000.0	48240346.8	47562936.7	49836316.0
163000000.0	48324152.4	47640275.5	49929978.1
164000000.0	48407199.2	47716855.2	50022837.0
165000000.0	48489497.2	47792686.3	50114903.2
166000000.0	48571056.4	47867778.7	50206187.1
167000000.0	48651886.5	47942142.7	50296699.0
168000000.0	48731997.0	48015748.0	50386449.0
169000000.0	48811397.4	48088614.8	50475446.9
170000000.0	48890096.8	48160781.6	50563702.3
171000000.0	48968104.4	48232257.8	50651224.9
172000000.0	49045429.1	48303052.5	50738023.9
173000000.0	49122079.6	48373174.8	50824108.5
174000000.0	49198064.6	48442633.4	50909487.8
175000000.0	49273392.5	48511437.2	50994170.5
176000000.0	49348071.8	48579594.8	51078165.4
177000000.0	49422110.6	48647114.4	51161481.1
178000000.0	49495516.9	48714004.5	51244125.8
179000000.0	49568298.7	48780273.1	51326108.0
180000000.0	49640463.8	48845673.4	51407435.7
181000000.0	49712019.9	48909998.0	51488116.8
182000000.0	49782974.5	48973721.3	51568159.3
183000000.0	49853335.0	49036851.1	51647570.8
184000000.0	49923108.8	49099394.8	51726358.9
185000000.0	49992303.0	49161360.0	51804531.1
186000000.0	50060924.8	49222753.9	51882094.7
187000000.0	50128981.0	49283583.8	51959056.9
188000000.0	50196478.6	49343856.8	52035424.8
189000000.0	50263424.2	49403579.8	52111205.5
190000000.0	50329824.5	49462759.6	52186405.7
191000000.0	50395686.0	49521403.2	52261032.2
192000000.0	50461015.2	49579517.0	52335091.7
193000000.0	50525818.4	49637107.7	52408590.7
194000000.0	50590101.8	49694181.7	52481535.6
195000000.0	50653871.5	49750745.4	52553932.9
196000000.0	50717133.6	49806804.9	52625788.7
197000000.0	50779894.0	49862366.4	52697109.1
198000000.0	50842158.6	49917436.0	52767900.3
199000000.0	50903933.1	49972019.7	52838168.1
200000000.0	50965223.3	50026123.2	52907918.5
201000000.0	51026034.6	50079752.4	52977157.2
202000000.0	51086372.6	50132913.0	53045889.9
203000000.0	51146242.8	50185610.6	53114122.1
204000000.0	51205666.8	50237850.6	53181859.5
205000000.0	51264925.0	50289638.5	53249107.4
206000000.0	51323731.3	50340979.7	53315871.2
207000000.0	51382091.0	50391879.5	53382156.1
208000000.0	51440009.0	50442342.9	53447967.4
209000000.0	51497490.3	50492375.2	53513310.1
210000000.0	51554539.7	50541981.4	53578189.4
211000000.0	51611162.0	50591166.4	53642610.1
212000000.0	51667362.0	50639935.2	53708044.8
213000000.0	51723144.2	50688292.5	53773104.2
214000000.0	51778513.3	50736243.1	53837729.0
215000000.0	51833473.8	50783791.7	53901923.8
216000000.0	51888030.1	50830942.8	53965693.0
217000000.0	51942186.7	50877701.1	54029040.9
218000000.0	51995947.9	50924071.0	54091971.8
219000000.0	52049317.9	50970056.9	54154490.1
220000000.0	52102300.9	51015663.1	54216599.7
221000000.0	52154901.1	51060894.0	54278304.9
222000000.0	52207122.6	51105753.8	54339609.7
223000000.0	52258969.3	51150246.6	54400518.2
224000000.0	52310445.4	51194376.5	54461034.1
225000000.0	52361554.6	51238147.7	54521161.6
226000000.0	52412300.9	51281564.0	54580904.2
227000000.0	52462688.1	51324629.4	54640266.0
228000000.0	52512719.9	51367347.8	54699250.6
229000000.0	52562400.0	51409723.0	54757861.6
230000000.0	52611732.1	51451758.7	54816102.7
231000000.0	52660719.8	51493458.8	54873977.5
232000000.0	52709366.7	51534826.9	54931489.5
233000000.0	52757676.2	51575866.5	54988642.3
234000000.0	52805651.8	51616581.2	55045439.2
235000000.0	52853296.9	51656974.6	55101883.6
236000000.0	52900615.0	51697050.1	55157978.9
237000000.0	52947609.2	51736811.2	55213728.4
238000000.0	52994283.0	51776261.2	55269135.4
239000000.0	53040639.4	51815403.4	55324203.0
240000000.0	53086681.8	51854241.2	55378934.5
241000000.0	53132413.3	51892777.7	55433333.0
242000000.0	53177836.9	51931016.2	55487401.6
243000000.0	53222955.8	51968959.8	55541143.4
244000000.0	53267772.9	52006611.6	55594561.2
245000000.0	53312291.3	52043974.7	55647658.3
246000000.0	53356513.9	52081052.1	55700437.4
247000000.0	53400443.5	52117846.8	55752901.5
248000000.0	53444083.2	52154361.7	55805053.5
249000000.0	53487435.7	52190599.8	55856896.1
250000000.0	53530503.8	52226564.0	55908432.3
251000000.0	53573290.2	52262257.0	55959664.7
252000000.0	53615797.8	52297681.6	56010596.0
253000000.0	53658029.2	52332840.6	56061229.1
254000000.0	53699987.0	52367736.8	56111566.4
255000000.0	53741673.8	52402372.8	56161610.7
256000000.0	53783092.4	52436751.3	56211364.6
