TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	988112.0	988095.4	988128.0
2000000.0	1952955.0	1952891.9	1953023.0
3000000.0	2895303.5	2895163.4	2895455.1
4000000.0	3815884.5	3815643.0	3816152.4
5000000.0	4715393.5	4715023.3	4715806.2
6000000.0	5594510.0	5593972.2	5595082.1
7000000.0	6453863.0	6453140.2	6454628.2
8000000.0	7294057.0	7293144.5	7295052.8
9000000.0	8115682.0	8114574.3	8116942.3
10000000.0	8919343.5	8917996.7	8920861.8
11000000.0	9705561.5	9703960.2	9707357.7
12000000.0	10474841.3	10472989.0	10476948.4
13000000.0	11227697.5	11225593.5	11230142.2
14000000.0	11964636.3	11962259.7	11967420.7
15000000.0	12686101.6	12683457.3	12689250.1
16000000.0	13392559.2	13389637.8	13396079.5
17000000.0	14084450.1	14081221.8	14088341.1
18000000.0	14762163.5	14758664.9	14766450.7
19000000.0	15426110.0	15422343.4	15430809.4
20000000.0	16076656.7	16072616.2	16081803.5
21000000.0	16714216.7	16709916.2	16719805.5
22000000.0	17339133.9	17334603.4	17345166.1
23000000.0	17951794.3	17947017.2	17958253.6
24000000.0	18552504.8	18547454.0	18559445.1
25000000.0	19141578.6	19136215.6	19149004.6
26000000.0	19719335.5	19713622.1	19727199.4
27000000.0	20285975.4	20279963.2	20294382.1
28000000.0	20841951.1	20835577.7	20850889.5
29000000.0	21387438.4	21380779.3	21397058.5
30000000.0	21922737.2	21915817.8	21933243.9
31000000.0	22448114.5	22440848.3	22459551.4
32000000.0	22963798.0	22956070.4	22976237.2
33000000.0	23470164.9	23461965.6	23483491.2
34000000.0	23967276.9	23958442.3	23981706.2
35000000.0	24455426.4	24445863.8	24470976.0
36000000.0	24934813.8	24924520.5	24951551.4
37000000.0	25405559.6	25394634.6	25423658.0
38000000.0	25868172.6	25856403.9	25887505.5
39000000.0	26322696.7	26310049.3	26343414.4
40000000.0	26769440.7	26755611.4	26791825.4
41000000.0	27208740.4	27193385.9	27232404.4
42000000.0	27640478.5	27623624.1	27665539.1
43000000.0	28064948.0	28046545.2	28091400.8
44000000.0	28481932.0	28462255.5	28510163.3
45000000.0	28892246.1	28870923.3	28922011.5
46000000.0	29295992.8	29272712.1	29327095.2
47000000.0	29692737.8	29667777.8	29725572.6
48000000.0	30082719.0	30056251.9	30117597.5
49000000.0	30466476.9	30438426.8	30503319.4
50000000.0	30844018.0	30814302.0	30882883.2
51000000.0	31215941.6	31183690.7	31256429.7
52000000.0	31581976.6	31547835.1	31624095.5
53000000.0	31942131.3	31906655.6	31986013.1
54000000.0	32296632.1	32259593.0	32342311.5
55000000.0	32645621.3	32606644.8	32693115.8
56000000.0	32989219.7	32948261.7	33038547.4
57000000.0	33327544.7	33283929.3	33378757.6
58000000.0	33660611.0	33614232.7	33714155.4
59000000.0	33988390.4	33938901.1	34044546.8
60000000.0	34311255.1	34258437.5	34370040.1
61000000.0	34629317.4	34573034.2	34690975.5
62000000.0	34943047.2	34882796.3	35007251.1
63000000.0	35251913.9	35187826.2	35318954.5
64000000.0	35556042.8	35488223.4	35626182.8
65000000.0	35855545.6	35784084.7	35929030.4
66000000.0	36150682.6	36075504.2	36227589.4
67000000.0	36441544.0	36362573.7	36521949.0
68000000.0	36728217.3	36645382.2	36812196.4
69000000.0	37010788.0	36924016.8	37098416.2
70000000.0	37289372.6	37198561.9	37380700.3
71000000.0	37564055.1	37469099.9	37659160.5
72000000.0	37834879.6	37735711.2	37933836.4
73000000.0	38101740.3	37998473.8	38204804.1
74000000.0	38364937.4	38257464.0	38472137.6
75000000.0	38624564.9	38512755.9	38735909.2
76000000.0	38880567.8	38764422.0	38996189.1
77000000.0	39132989.9	39012532.8	39253045.8
78000000.0	39382341.3	39257453.6	39506546.1
