TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	982694.5	982656.5	982734.6
2000000.0	1931964.5	1931822.4	1932116.9
3000000.0	2849483.0	2849194.4	2849818.0
4000000.0	3736811.0	3736329.5	3737381.9
5000000.0	4595392.0	4594685.8	4596268.2
6000000.0	5426581.5	5425620.6	5427812.5
7000000.0	6231635.5	6230408.7	6233278.9
8000000.0	7011773.3	7010244.1	7013855.7
9000000.0	7768134.8	7766248.9	7770660.4
10000000.0	8501750.6	8499427.9	8504716.9
11000000.0	9213543.2	9210824.5	9216987.2
12000000.0	9904565.7	9901385.1	9908475.9
13000000.0	10575627.0	10571935.1	10580117.9
14000000.0	11227590.6	11223382.3	11232715.4
15000000.0	11861275.9	11856436.1	11867078.5
16000000.0	12477439.1	12471942.7	12483964.6
17000000.0	13076907.9	13070630.8	13084128.1
18000000.0	13660368.9	13653180.6	13668403.2
19000000.0	14227842.7	14220211.9	14237328.8
20000000.0	14780389.2	14772145.8	14791666.9
21000000.0	15319153.8	15309838.9	15331800.6
22000000.0	15844068.9	15833482.3	15858870.4
23000000.0	16355390.8	16343528.7	16372606.2
24000000.0	16854470.5	16840477.1	16873728.2
25000000.0	17341025.6	17325265.8	17363383.9
26000000.0	17815701.7	17798403.5	17841774.0
27000000.0	18279401.6	18260231.6	18309354.1
28000000.0	18732051.3	18710377.3	18765780.2
29000000.0	19174142.8	19150354.8	19213185.5
30000000.0	19605481.0	19580131.7	19651906.1
31000000.0	20026654.4	19999680.9	20078454.9
32000000.0	20437966.5	20409463.8	20495550.8
33000000.0	20840288.4	20809930.4	20907651.9
34000000.0	21234211.2	21201390.5	21313292.4
35000000.0	21619661.4	21584140.6	21711921.3
36000000.0	21996403.2	21958464.4	22105654.2
37000000.0	22365011.9	22324633.6	22491723.9
38000000.0	22725793.9	22682908.4	22870861.5
39000000.0	23078996.5	23033538.4	23243205.6
40000000.0	23424856.8	23376358.7	23608728.9
41000000.0	23763601.8	23711794.8	23967383.5
42000000.0	24095449.4	24040230.2	24319807.7
43000000.0	24420608.7	24361876.4	24665351.8
44000000.0	24740010.8	24676957.1	25000022.6
45000000.0	25052187.0	24986208.8	25320213.6
46000000.0	25358458.4	25289422.8	25640564.1
47000000.0	25659153.7	25586660.1	25958722.2
48000000.0	25954105.6	25878093.8	26281333.3
49000000.0	26243044.5	26163890.7	26599804.0
50000000.0	26525996.6	26444211.1	26914256.3
51000000.0	26803514.0	26719209.5	27224767.1
52000000.0	27075989.9	26989034.8	27531419.7
53000000.0	27343795.9	27253830.1	27834283.1
54000000.0	27606861.5	27513733.6	28126531.5
55000000.0	27865432.3	27768878.6	28411374.4
56000000.0	28119388.4	28019393.3	28703039.8
57000000.0	28368852.0	28265401.6	28993292.2
58000000.0	28613940.8	28507023.2	29280569.1
59000000.0	28854768.6	28744373.3	29564939.4
60000000.0	29091445.1	28977563.4	29846463.9
61000000.0	29323882.9	29206701.0	30125251.8
62000000.0	29552295.6	29431890.1	30395350.6
63000000.0	29776866.8	29653231.2	30661837.0
64000000.0	29997692.4	29870821.3	30924782.9
65000000.0	30214865.4	30084754.2	31184152.6
66000000.0	30428475.4	30294781.9	31439920.8
67000000.0	30638609.5	30501267.4	31692088.1
68000000.0	30845351.7	30704346.5	31940657.7
69000000.0	31048783.4	30904101.8	32185635.7
70000000.0	31248983.4	31100613.0	32427031.5
71000000.0	31446028.0	31293957.7	32664858.2
72000000.0	31639991.3	31484210.7	32899132.5
73000000.0	31830944.9	31671444.6	33129874.8
74000000.0	32018958.3	31855730.0	33357109.3
75000000.0	32204098.7	32037135.0	33580863.8
76000000.0	32386431.6	32215725.9	33801169.4
77000000.0	32566020.2	32391566.7	34018060.6
78000000.0	32742926.0	32564719.8	34231575.1
79000000.0	32917208.7	32735214.4	34441753.0
80000000.0	33088926.0	32903136.2	34648637.4
81000000.0	33258101.4	33068545.3	34852273.4
82000000.0	33425033.0	33231497.0	35052708.3
83000000.0	33589717.4	33392045.0	35249990.9
84000000.0	33752061.8	33550241.3	35444171.6
85000000.0	33912116.0	33706136.8	35635302.2
86000000.0	34069928.2	33859780.5	35823435.3
87000000.0	34225545.7	34011220.3	36008624.1
