TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	972574.0	972521.8	972636.1
2000000.0	1893365.5	1893211.5	1893569.0
3000000.0	2766310.0	2765986.3	2766721.0
4000000.0	3594893.0	3594342.2	3595565.1
5000000.0	4382281.0	4381455.9	4383245.2
6000000.0	5131324.0	5130213.9	5132625.5
7000000.0	5844652.5	5843246.0	5846325.1
8000000.0	6524674.6	6522959.8	6526740.2
9000000.0	7173583.1	7171551.2	7176054.7
10000000.0	7793413.1	7790993.3	7796274.2
11000000.0	8385930.5	8383173.5	8389248.0
12000000.0	8952730.3	8949796.6	8956758.4
13000000.0	9495652.8	9492207.4	9500448.1
14000000.0	10016011.1	10011801.2	10021339.1
15000000.0	10515043.2	10510262.6	10520965.0
16000000.0	10993986.4	10988295.3	11000649.3
17000000.0	11454008.5	11447048.7	11461458.1
18000000.0	11896246.2	11888026.5	11904420.3
19000000.0	12321544.3	12312563.5	12330515.3
20000000.0	12730522.7	12720603.7	12740741.4
21000000.0	13124476.1	13113731.1	13136741.1
22000000.0	13505040.1	13491752.4	13518718.5
23000000.0	13871429.1	13856329.5	13887316.2
24000000.0	14224667.0	14205809.8	14242588.8
25000000.0	14566358.4	14543378.3	14585420.7
26000000.0	14895930.7	14870026.4	14917460.4
27000000.0	15214291.8	15185575.4	15238691.8
28000000.0	15522503.7	15489942.7	15549547.9
29000000.0	15819954.0	15783823.3	15850749.1
30000000.0	16108668.9	16068062.9	16142910.2
31000000.0	16388037.4	16343121.9	16426159.0
32000000.0	16658767.9	16609428.3	16700924.6
33000000.0	16921463.0	16867381.3	16967588.1
34000000.0	17175875.8	17117354.0	17226497.7
35000000.0	17422630.3	17359696.0	17477993.6
36000000.0	17662184.8	17594668.5	17721666.5
37000000.0	17894777.5	17822332.6	17958205.7
38000000.0	18120512.5	18043324.4	18188161.0
39000000.0	18340011.9	18257912.0	18411857.2
40000000.0	18553376.1	18466351.2	18629509.1
41000000.0	18760516.5	18668893.4	18841351.9
42000000.0	18961753.4	18865771.0	19047615.8
43000000.0	19157537.6	19057204.6	19248713.6
44000000.0	19348081.1	19243403.8	19446090.7
45000000.0	19533940.2	19424567.9	19638628.4
46000000.0	19715082.0	19600886.5	19826511.5
47000000.0	19891860.2	19772540.4	20010020.6
48000000.0	20064233.3	19939701.7	20189239.3
49000000.0	20232308.7	20102534.4	20364311.8
50000000.0	20396242.2	20261195.0	20535388.2
51000000.0	20554973.7	20415833.0	20702611.2
52000000.0	20710007.2	20566590.8	20866116.3
53000000.0	20861937.5	20713604.7	21026032.9
54000000.0	21010266.4	20857004.9	21182483.9
55000000.0	21155117.7	20996915.7	21335586.7
56000000.0	21296405.9	21133456.1	21484952.1
57000000.0	21434377.4	21266739.9	21630076.3
58000000.0	21569206.0	21396876.0	21772094.6
59000000.0	21700995.5	21523963.6	21911106.3
60000000.0	21829844.9	21647928.9	22047206.9
61000000.0	21955849.4	21769039.8	22180487.4
62000000.0	22079100.1	21887388.6	22311035.4
63000000.0	22199684.2	22003063.8	22438934.6
64000000.0	22317685.5	22116150.2	22564265.4
65000000.0	22433184.1	22226729.3	22687105.0
66000000.0	22546346.2	22334879.1	22807527.4
67000000.0	22657325.2	22440674.7	22925603.8
68000000.0	22766026.8	22544188.2	23041402.5
69000000.0	22872519.2	22645488.8	23154989.2
70000000.0	22976867.8	22744643.2	23266427.1
71000000.0	23079135.5	22841715.3	23375777.0
72000000.0	23179382.8	22936766.6	23483097.2
73000000.0	23277667.9	23029856.5	23588444.2
74000000.0	23374046.9	23121042.0	23691872.2
75000000.0	23468573.6	23210378.0	23793433.4
76000000.0	23561300.0	23297917.3	23893178.1
77000000.0	23652276.3	23383710.9	23991155.0
78000000.0	23741550.6	23467807.9	24087410.8
79000000.0	23829169.4	23550255.6	24181990.7
80000000.0	23915177.6	23631099.7	24274938.3
81000000.0	23999618.5	23710345.6	24366295.7
82000000.0	24082533.8	23787811.6	24456103.5
83000000.0	24163963.9	23863796.5	24544401.0
84000000.0	24243947.6	23938340.1	24631226.2
85000000.0	24322522.5	24011480.7	24716615.7
86000000.0	24399724.9	24083255.4	24800604.9
87000000.0	24475590.0	24153700.0	24883228.2
88000000.0	24550151.6	24222849.1	24964518.8
89000000.0	24623442.5	24290736.1	25044508.7
90000000.0	24695494.4	24357393.3	25123229.0
91000000.0	24766338.1	24422852.2	25200709.9
92000000.0	24836003.2	24487142.8	25276980.5
93000000.0	24904518.5	24550294.6	25352068.9
94000000.0	24971911.7	24612335.9	25426002.6
95000000.0	25038209.8	24673294.0	25498808.1
96000000.0	25103438.9	24733141.1	25570511.1
97000000.0	25167624.3	24791853.2	25641136.5
98000000.0	25230790.5	24849562.8	25710708.6
99000000.0	25292961.2	24906294.3	25779250.7
100000000.0	25354159.5	24962070.9	25846785.6
101000000.0	25414407.7	25016915.4	25913335.4
102000000.0	25473727.4	25070849.7	25978921.7
103000000.0	25532139.6	25123895.2	26043565.1
104000000.0	25589664.8	25176072.4	26107286.0
105000000.0	25646322.7	25227401.6	26170104.0
106000000.0	25702132.5	25277902.1	26232038.2
107000000.0	25757112.9	25327592.8	26293107.2
108000000.0	25811282.0	25376492.1	26353329.0
109000000.0	25864657.5	25424617.9	26412721.2
110000000.0	25917256.3	25471987.3	26471300.8
111000000.0	25969257.8	25518617.2	26529084.5
112000000.0	26020559.6	25564524.0	26586088.3
113000000.0	26071133.3	25609723.4	26642328.0
114000000.0	26120994.0	25654230.9	26697819.0
115000000.0	26170156.6	25698061.5	26752575.9
116000000.0	26218635.4	25741229.8	26806613.5
117000000.0	26266444.6	25783749.8	26859945.7
118000000.0	26313597.6	25825635.4	26912586.4
119000000.0	26360108.0	25866900.0	26964548.8
120000000.0	26405988.4	25907556.6	27015846.1
121000000.0	26451251.6	25947617.9	27066491.0
122000000.0	26495909.8	25987096.3	27116495.8
123000000.0	26539974.9	26026003.7	27165872.7
124000000.0	26583458.6	26064351.9	27214633.4
125000000.0	26626372.1	26102152.3	27262789.4
126000000.0	26668726.6	26139415.9	27310351.8
127000000.0	26710532.7	26176153.5	27357331.7
128000000.0	26751800.9	26212375.7	27403739.6
129000000.0	26792541.6	26248092.8	27449586.0
130000000.0	26832764.5	26283314.7	27494881.0
131000000.0	26872479.5	26318051.1	27539634.5
132000000.0	26911696.1	26352290.3	27583856.2
133000000.0	26950423.4	26386061.1	27627555.5
134000000.0	26988670.5	26419374.4	27670741.6
135000000.0	27026446.2	26452238.9	27713423.6
136000000.0	27063723.6	26484663.3	27755610.1
137000000.0	27100462.5	26516656.0	27797309.9
138000000.0	27136755.2	26548225.0	27838531.2
139000000.0	27172609.9	26579378.4	27879282.3
140000000.0	27208034.3	26610123.9	27919571.2
141000000.0	27243036.1	26640469.2	27959405.8
142000000.0	27277622.7	26670421.5	27998793.6
143000000.0	27311801.4	26699988.2	28037742.1
144000000.0	27345579.2	26729176.4	28076258.7
145000000.0	27378963.2	26757992.8	28114350.6
146000000.0	27411960.2	26786444.3	28152024.6
147000000.0	27444576.7	26814537.4	28189287.7
148000000.0	27476819.2	26842278.6	28226146.6
149000000.0	27508694.1	26869674.0	28262607.8
150000000.0	27540207.6	26896729.9	28298677.7
151000000.0	27571365.8	26923452.2	28334362.5
152000000.0	27602174.5	26949846.8	28369668.5
153000000.0	27632639.5	26975919.4	28404601.6
154000000.0	27662766.6	27001675.6	28439167.8
155000000.0	27692561.3	27027012.0	28473372.6
156000000.0	27722029.0	27051983.3	28507221.9
157000000.0	27751175.0	27076654.1	28540721.2
