TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	980948.5	980884.8	981003.2
2000000.0	1925372.0	1925179.9	1925530.6
3000000.0	2835245.5	2834894.4	2835527.2
4000000.0	3712303.5	3711789.5	3712767.5
5000000.0	4558219.5	4557505.8	4558883.3
6000000.0	5374530.0	5373577.3	5375404.6
7000000.0	6162664.5	6161448.7	6163785.0
8000000.0	6923957.5	6922446.3	6925328.6
9000000.0	7659683.9	7657844.7	7661325.9
10000000.0	8371050.4	8368847.0	8372977.1
11000000.0	9059151.2	9056564.6	9061397.7
12000000.0	9725044.1	9722101.7	9727664.8
13000000.0	10369781.6	10366409.8	10372773.3
14000000.0	10994240.3	10990408.4	10997653.3
15000000.0	11599327.4	11595058.4	11603181.0
16000000.0	12185884.6	12181108.5	12190200.2
17000000.0	12754827.7	12749457.3	12759674.0
18000000.0	13306561.4	13300644.7	13312320.9
19000000.0	13842162.2	13835451.4	13848789.8
20000000.0	14362192.9	14354623.2	14369762.4
21000000.0	14867358.0	14858805.4	14875815.6
22000000.0	15358139.8	15348853.8	15367358.6
23000000.0	15835258.7	15825327.5	15845182.8
24000000.0	16299269.0	16288557.6	16309833.4
25000000.0	16750716.1	16738857.5	16761849.6
26000000.0	17189585.6	17176911.8	17202051.2
27000000.0	17616711.9	17603196.1	17630862.8
28000000.0	18032673.2	18017929.0	18048797.2
29000000.0	18437910.5	18421277.7	18456087.5
30000000.0	18832694.6	18814048.6	18853150.0
31000000.0	19217309.3	19196613.8	19240380.8
32000000.0	19592236.4	19569137.8	19618157.5
33000000.0	19957827.4	19932167.2	19986894.7
34000000.0	20314426.3	20286036.3	20346889.7
35000000.0	20662647.0	20631063.9	20698452.1
36000000.0	21001759.5	20967923.3	21041320.6
37000000.0	21333472.4	21296834.0	21376390.5
38000000.0	21657976.9	21617858.7	21705071.6
39000000.0	21974547.1	21931078.9	22026578.3
40000000.0	22283877.0	22236614.8	22343123.0
41000000.0	22586211.2	22534974.5	22652396.5
42000000.0	22882066.5	22826392.9	22954439.3
43000000.0	23170272.7	23111094.7	23250281.1
44000000.0	23452485.6	23389295.6	23539304.0
45000000.0	23728885.4	23661202.5	23822491.7
46000000.0	23998774.0	23927013.7	24100037.7
47000000.0	24263410.6	24186917.5	24372126.9
48000000.0	24522888.5	24440979.3	24638935.5
49000000.0	24776990.8	24689485.5	24900632.1
50000000.0	25025615.8	24932605.1	25157377.5
51000000.0	25268984.6	25170500.2	25409325.5
52000000.0	25508146.3	25403326.9	25656623.2
53000000.0	25741994.8	25631235.4	25899411.0
54000000.0	25971233.3	25854370.1	26137823.6
55000000.0	26195900.8	26072870.0	26373034.4
56000000.0	26416014.3	26286869.0	26604908.7
57000000.0	26631889.1	26496496.2	26832985.2
58000000.0	26843700.2	26701875.9	27057386.8
59000000.0	27051515.5	26903127.7	27278231.1
60000000.0	27255303.0	27100367.3	27495631.3
61000000.0	27455360.8	27293705.9	27710185.1
62000000.0	27651774.4	27483251.1	27923243.2
63000000.0	27844613.3	27669106.4	28134458.6
64000000.0	28033974.5	27851371.9	28342920.5
65000000.0	28219951.7	28030144.3	28548724.5
66000000.0	28402634.9	28205516.8	28751961.8
67000000.0	28582111.4	28377579.6	28952719.9
68000000.0	28758465.2	28546419.5	29151081.9
69000000.0	28933950.7	28712101.3	29347127.6
70000000.0	29104538.2	28874725.5	29540932.9
71000000.0	29272245.0	29034370.7	29732570.5
72000000.0	29437144.3	29191113.0	29922109.6
73000000.0	29599306.4	29345026.0	30109616.4
74000000.0	29758799.6	29496181.0	30295153.9
75000000.0	29915689.9	29644647.0	30478498.2
76000000.0	30070041.0	29790490.6	30656187.1
77000000.0	30221914.7	29933776.6	30831832.4
78000000.0	30371370.6	30074567.6	31005686.2
79000000.0	30518466.6	30212924.3	31177862.2
80000000.0	30663258.7	30348905.3	31348185.3
81000000.0	30805801.1	30482567.8	31516704.6
82000000.0	30946146.3	30613967.0	31683467.0
83000000.0	31084345.2	30743156.3	31848518.2
84000000.0	31220447.1	30870187.8	32011901.7
85000000.0	31354499.9	30995111.8	32173659.8
86000000.0	31486550.0	31117977.2	32333833.3
87000000.0	31616744.4	31238831.5	32492461.3
88000000.0	31745073.0	31357720.6	32649581.7
89000000.0	31871534.8	31474689.3	32805230.9
90000000.0	31996170.6	31589781.1	32959444.2
91000000.0	32119020.3	31703037.9	33111727.3
92000000.0	32240122.6	31814500.9	33260952.3
93000000.0	32359514.9	31924209.7	33408615.4
94000000.0	32477233.7	32032203.0	33554740.5
95000000.0	32593314.5	32138518.4	33699351.2
96000000.0	32707791.6	32243192.3	33842469.8
97000000.0	32820698.6	32346260.4	33984118.3
98000000.0	32932067.8	32447757.0	34124317.8
99000000.0	33041931.1	32547715.8	34263088.9
100000000.0	33150319.0	32646169.5	34400451.5
101000000.0	33257261.5	32743149.7	34536425.1
102000000.0	33362787.7	32838687.5	34671028.5
103000000.0	33466925.9	32932812.9	34804280.1
104000000.0	33569703.7	33025555.1	34936197.8
105000000.0	33671147.9	33116942.8	35067671.0
106000000.0	33771284.7	33207003.6	35200002.6
107000000.0	33870139.4	33295764.6	35331111.8
108000000.0	33967736.8	33383252.1	35461012.6
109000000.0	34064101.1	33469491.8	35589718.9
110000000.0	34159255.8	33554508.6	35717243.9
111000000.0	34253223.8	33638327.0	35843601.0
112000000.0	34346027.4	33720970.5	35968803.0
113000000.0	34437688.5	33802462.4	36092862.5
114000000.0	34528228.1	33882825.2	36215792.0
115000000.0	34617667.1	33962080.9	36337603.5
116000000.0	34706025.6	34040250.8	36458309.2
117000000.0	34793323.3	34117356.0	36577920.6
118000000.0	34879579.4	34193416.8	36696449.5
119000000.0	34964812.6	34268453.1	36813907.1
120000000.0	35049041.3	34342484.3	36930304.7
121000000.0	35132283.4	34415529.3	37045653.4
122000000.0	35214556.1	34487606.7	37159964.0
123000000.0	35295876.6	34558734.3	37273247.4
124000000.0	35376261.5	34628930.0	37385514.1
125000000.0	35455727.1	34698210.8	37496774.7
126000000.0	35534289.0	34766593.5	37607039.6
127000000.0	35611963.0	34834094.5	37716318.9
128000000.0	35688764.0	34900729.8	37824622.8
129000000.0	35764706.9	34966515.1	37931961.5
130000000.0	35839806.1	35031465.7	38038344.6
131000000.0	35914075.7	35095596.4	38143782.2
132000000.0	35987529.7	35158921.8	38248283.9
133000000.0	36060181.3	35221456.2	38351859.4
134000000.0	36132044.0	35283213.5	38454518.1
135000000.0	36203130.5	35344207.3	38556269.5
136000000.0	36273453.6	35404450.9	38657122.9
137000000.0	36343025.5	35463957.4	38757087.6
138000000.0	36411858.3	35522739.4	38856172.8
139000000.0	36479963.9	35580809.4	38954387.6
140000000.0	36547353.9	35638179.6	39051740.8
141000000.0	36614039.5	35694861.8	39148241.6
142000000.0	36680031.9	35750867.7	39243898.6
143000000.0	36745342.0	35806208.7	39338720.6
144000000.0	36809980.2	35861029.8	39432716.4
145000000.0	36873957.1	35915351.1	39525894.5
146000000.0	36937282.9	35969041.4	39618263.3
147000000.0	36999967.4	36022111.3	39709831.5
148000000.0	37062020.6	36074570.8	39800607.2
149000000.0	37123451.9	36126429.9	39890598.9
150000000.0	37184270.7	36177698.4	39979814.6
151000000.0	37244486.3	36228385.9	40068262.6
152000000.0	37304107.6	36278501.6	40155950.9
153000000.0	37363143.5	36328054.8	40242887.4
154000000.0	37421602.6	36377054.4	40329080.0
155000000.0	37479493.4	36425509.3	40414536.7
156000000.0	37536824.2	36473427.9	40499265.1
157000000.0	37593603.2	36520818.9	40583272.8
158000000.0	37649838.4	36567690.3	40666567.7
159000000.0	37705537.5	36614050.4	40749157.0
160000000.0	37760708.3	36659907.1	40831048.3
161000000.0	37815358.4	36705268.1	40912249.1
162000000.0	37869495.0	36750141.0	40992766.5
163000000.0	37923125.6	36794533.4	41072607.8
164000000.0	37976257.1	36838452.6	41151780.3
165000000.0	38028896.6	36881905.6	41230290.9
166000000.0	38081050.9	36924899.7	41308146.7
167000000.0	38132726.7	36967441.7	41385354.7
168000000.0	38183930.8	37009538.3	41465046.4
169000000.0	38234669.4	37051196.2	41545802.7
170000000.0	38284949.0	37092421.9	41625965.6
171000000.0	38334775.9	37133221.8	41705540.6
172000000.0	38384156.1	37173602.2	41784532.9
173000000.0	38433095.7	37213569.2	41862947.9
174000000.0	38481600.6	37253128.8	41940790.6
175000000.0	38529676.7	37292287.0	42018066.4
176000000.0	38577329.5	37331049.6	42094780.3
177000000.0	38624564.7	37369422.2	42170937.4
178000000.0	38671387.8	37407410.5	42246542.7
179000000.0	38717804.2	37445020.0	42321601.3
180000000.0	38763819.2	37482256.0	42396118.0
181000000.0	38809438.1	37519123.8	42470097.8
182000000.0	38854665.9	37555628.7	42543545.5
183000000.0	38899507.8	37591775.7	42616466.0
184000000.0	38943968.5	37627569.8	42688863.9
185000000.0	38988053.1	37663016.0	42760744.1
186000000.0	39031766.3	37698119.1	42832111.1
