TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	981011.0	980978.0	981048.0
2000000.0	1925412.5	1925288.5	1925550.6
3000000.0	2835181.0	2834923.0	2835471.1
4000000.0	3712148.0	3711722.1	3712630.9
5000000.0	4558012.5	4557399.0	4558738.6
6000000.0	5374368.0	5373552.8	5375373.8
7000000.0	6162701.0	6161675.4	6164016.4
8000000.0	6924400.0	6923138.7	6926036.1
9000000.0	7660747.0	7659214.9	7662732.7
10000000.0	8373041.3	8371210.5	8375313.6
11000000.0	9062403.6	9060255.5	9064916.4
12000000.0	9729830.4	9727305.3	9732690.5
13000000.0	10376394.5	10373449.8	10379600.8
14000000.0	11003043.6	10999644.2	11006568.9
15000000.0	11610682.2	11606816.0	11614506.9
16000000.0	12200142.8	12195755.7	12204252.5
17000000.0	12772196.2	12767284.2	12776708.7
18000000.0	13327674.6	13322142.3	13332596.0
19000000.0	13867206.8	13861048.4	13872570.9
20000000.0	14391436.8	14384497.5	14397301.5
21000000.0	14901113.8	14893054.1	14907419.6
22000000.0	15396567.9	15387952.8	15403524.3
23000000.0	15878728.4	15869574.3	15886491.8
24000000.0	16347783.6	16338384.8	16357174.2
25000000.0	16804264.7	16794137.2	16815397.3
26000000.0	17248943.6	17237913.1	17261612.1
27000000.0	17682355.7	17670150.0	17697443.0
28000000.0	18104566.9	18091022.3	18122798.6
29000000.0	18516050.4	18501178.4	18536281.5
30000000.0	18917365.5	18901013.7	18939393.3
31000000.0	19308684.5	19288546.3	19333457.7
32000000.0	19690465.4	19668971.3	19718674.5
33000000.0	20062915.5	20039929.9	20094773.1
34000000.0	20426726.4	20401989.4	20462021.2
35000000.0	20781844.4	20755463.1	20820500.9
36000000.0	21128950.6	21100649.9	21172375.6
37000000.0	21467920.2	21437835.0	21516056.4
38000000.0	21799534.9	21767256.0	21851212.7
39000000.0	22123593.7	22089189.2	22178812.5
40000000.0	22440287.4	22403898.8	22499100.0
41000000.0	22750144.9	22711623.0	22812314.2
42000000.0	23053424.8	23012589.6	23118687.5
43000000.0	23350128.1	23307016.4	23418225.1
44000000.0	23640524.3	23595112.5	23709154.7
45000000.0	23924763.8	23877077.6	23993866.0
46000000.0	24202750.3	24153103.5	24272598.5
47000000.0	24474970.1	24423374.0	24545572.2
48000000.0	24741605.1	24688065.4	24813079.0
49000000.0	25002824.5	24947346.9	25075355.3
50000000.0	25258904.1	25201380.9	25332434.8
51000000.0	25509989.9	25450323.4	25585748.2
52000000.0	25756137.8	25694324.4	25834219.4
53000000.0	25997491.1	25933528.0	26077913.4
54000000.0	26234296.0	26168072.8	26316967.9
55000000.0	26466723.3	26398092.1	26551515.1
56000000.0	26694758.3	26623714.1	26781682.2
57000000.0	26918573.6	26845062.5	27007591.3
58000000.0	27138369.4	27062256.3	27229360.1
59000000.0	27354131.0	27275409.9	27447101.6
60000000.0	27565968.2	27484634.0	27660925.1
61000000.0	27773986.7	27690035.0	27870935.6
62000000.0	27978288.5	27891715.6	28077234.4
63000000.0	28178972.1	28089774.9	28279919.3
64000000.0	28376132.4	28284308.6	28479084.5
65000000.0	28569655.1	28475408.8	28674821.1
66000000.0	28759777.0	28662927.8	28867216.9
67000000.0	28946639.4	28846337.4	29056357.0
68000000.0	29130324.9	29026540.3	29242323.2
69000000.0	29310913.7	29203617.9	29425195.0
70000000.0	29488483.0	29377649.0	29603607.4
71000000.0	29663020.2	29548709.9	29778983.8
72000000.0	29834643.6	29716874.2	29951493.1
73000000.0	30003467.9	29882213.3	30121205.9
74000000.0	30169745.0	30044796.1	30288405.7
75000000.0	30333214.2	30204689.6	30453212.0
76000000.0	30494076.9	30361958.5	30615419.3
77000000.0	30652394.5	30516665.4	30775089.0
78000000.0	30808226.8	30668871.1	30932280.3
79000000.0	30961765.1	30818634.5	31087050.9
80000000.0	31113093.8	30966012.6	31239456.5
81000000.0	31262110.9	31111060.7	31389551.0
82000000.0	31408868.9	31253832.6	31537386.8
83000000.0	31553418.6	31394380.2	31683014.6
84000000.0	31695724.3	31532754.0	31826483.5
85000000.0	31835879.8	31669003.0	31967841.4
86000000.0	31973950.0	31803174.8	32107134.5
87000000.0	32109831.4	31935315.5	32244407.9
88000000.0	32243734.3	32065470.0	32379705.0
89000000.0	32375701.4	32193681.7	32513068.5
90000000.0	32505721.9	32319993.0	32644539.4
91000000.0	32633843.7	32444444.9	32774157.7
92000000.0	32760149.7	32567077.4	32902047.2
93000000.0	32884678.3	32687929.3	33028176.8
94000000.0	33007466.6	32807038.2	33152566.7
95000000.0	33128550.6	32924440.9	33275252.5
96000000.0	33247965.5	33040173.1	33396269.2
97000000.0	33365745.4	33154269.4	33515650.4
98000000.0	33481923.6	33266763.6	33633429.1
99000000.0	33596532.4	33377688.6	33749637.4
100000000.0	33709603.4	33487076.2	33864306.5
101000000.0	33821167.1	33594957.7	33977466.7
102000000.0	33931253.5	33701294.9	34089147.6
103000000.0	34039891.5	33806161.9	34199378.1
104000000.0	34147109.5	33909610.2	34308186.1
105000000.0	34252935.1	34011667.9	34415599.1
106000000.0	34357395.2	34112362.4	34521643.6
107000000.0	34460515.9	34211720.1	34626345.8
108000000.0	34562537.9	34309767.0	34729730.7
109000000.0	34663308.1	34406528.3	34831823.3
110000000.0	34762814.8	34502028.7	34932647.5
111000000.0	34861081.5	34596292.2	35032555.7
112000000.0	34958131.2	34689342.1	35131314.0
113000000.0	35053986.4	34781201.4	35228868.9
114000000.0	35148669.0	34871892.2	35325242.4
115000000.0	35242200.3	34961436.3	35420455.8
116000000.0	35334601.2	35049854.9	35514529.9
117000000.0	35425892.0	35137168.6	35607485.0
118000000.0	35516092.5	35223397.7	35699341.0
119000000.0	35605222.2	35308561.9	35790117.3
120000000.0	35693299.9	35392680.3	35879832.8
121000000.0	35780344.2	35475771.7	35968505.9
122000000.0	35866373.1	35557854.5	36056154.8
123000000.0	35951404.3	35638946.7	36142797.1
124000000.0	36035455.0	35719065.6	36228450.1
125000000.0	36118542.0	35798228.4	36313130.5
126000000.0	36200681.8	35876451.8	36396854.9
127000000.0	36281890.5	35953752.1	36479639.3
128000000.0	36362183.8	36030145.2	36561499.6
129000000.0	36441577.1	36105646.7	36642451.1
130000000.0	36520085.4	36180271.8	36722508.8
131000000.0	36597723.3	36254035.5	36801687.5
132000000.0	36674505.4	36326952.2	36880001.5
133000000.0	36750445.6	36399036.3	36957465.1
134000000.0	36825557.6	36470301.7	37034091.8
135000000.0	36899855.0	36540761.9	37109895.3
136000000.0	36973351.0	36610430.4	37184888.7
137000000.0	37046058.3	36679320.0	37259085.0
138000000.0	37117989.6	36747443.6	37332496.8
139000000.0	37189157.3	36814813.7	37405136.4
140000000.0	37259573.5	36881442.5	37477016.0
141000000.0	37329249.8	36947341.9	37548147.5
142000000.0	37398198.1	37012523.6	37618542.5
143000000.0	37466429.5	37076999.2	37688212.3
144000000.0	37533955.2	37140779.7	37757168.1
145000000.0	37600769.3	37203876.2	37825420.9
146000000.0	37666785.5	37266299.4	37892981.2
147000000.0	37732128.2	37328059.9	37959859.7
148000000.0	37796807.5	37389167.9	38026100.5
149000000.0	37860833.4	37449633.7	38091878.9
150000000.0	37924215.9	37509467.1	38157005.0
151000000.0	37986964.6	37568230.5	38221488.5
152000000.0	38049088.9	37626199.3	38285338.7
153000000.0	38110598.0	37683561.5	38348565.0
154000000.0	38171501.1	37740326.4	38411176.5
155000000.0	38231807.0	37796502.9	38473182.1
156000000.0	38291524.5	37852100.1	38534590.6
157000000.0	38350662.1	37907126.5	38595410.5
158000000.0	38409228.3	37961590.6	38655650.3
159000000.0	38467231.2	38015500.8	38715318.3
160000000.0	38524678.9	38068865.3	38774422.5
161000000.0	38581579.4	38121692.2	38832971.0
162000000.0	38637940.3	38173989.2	38890971.5
163000000.0	38693769.5	38225764.1	38948431.6
164000000.0	38749074.3	38277024.5	39005358.9
165000000.0	38803862.0	38327777.9	39061760.8
166000000.0	38858139.9	38378031.4	39117644.6
167000000.0	38911915.1	38427792.4	39173017.2
168000000.0	38965194.5	38477067.7	39227885.8
169000000.0	39017984.8	38525864.3	39282257.2
170000000.0	39070292.9	38574188.9	39336138.0
171000000.0	39122125.3	38622048.3	39389534.9
172000000.0	39173488.4	38669448.8	39442454.5
173000000.0	39224388.5	38716397.0	39494903.0
174000000.0	39274832.0	38762899.0	39546886.8
175000000.0	39324824.8	38808961.1	39598412.0
176000000.0	39374373.0	38854589.3	39649484.5
177000000.0	39423482.6	38899789.5	39700110.5
178000000.0	39472159.2	38944567.6	39750295.7
179000000.0	39520408.6	38988929.4	39800045.8
180000000.0	39568236.4	39032880.4	39849366.5
181000000.0	39615648.1	39076426.3	39898263.4
182000000.0	39662649.0	39119572.3	39946741.7
183000000.0	39709214.1	39162324.0	39994807.0
184000000.0	39755350.8	39204686.5	40042464.5
185000000.0	39801092.5	39246665.0	40089719.3
186000000.0	39846444.4	39288264.5	40136576.5
187000000.0	39891411.2	39329490.1	40183041.1
188000000.0	39935998.0	39370346.6	40229118.1
189000000.0	39980209.5	39410838.9	40274812.2
190000000.0	40024050.4	39450971.6	40320128.3
191000000.0	40067525.3	39490749.5	40365070.9
192000000.0	40110638.9	39530177.0	40409644.8
193000000.0	40153395.5	39569258.8	40453854.4
194000000.0	40195799.6	39607999.2	40497704.1
195000000.0	40237855.6	39646402.5	40541198.3
196000000.0	40279567.7	39684473.1	40584341.4
197000000.0	40320985.1	39722215.1	40627137.6
198000000.0	40362176.0	39759632.6	40669591.1
199000000.0	40403035.0	39796729.8	40711705.9
200000000.0	40443566.1	39833510.6	40753486.1
201000000.0	40483773.2	39869979.0	40794935.6
202000000.0	40523660.2	39906138.8	40836058.4
203000000.0	40563230.9	39941993.9	40876858.4
204000000.0	40602489.0	39977547.9	40917339.2
205000000.0	40641438.3	40012804.6	40957504.7
206000000.0	40680082.3	40047767.6	40997358.5
207000000.0	40718424.7	40082440.5	41036904.3
208000000.0	40756468.9	40116826.7	41076145.5
209000000.0	40794218.4	40150929.8	41115085.7
210000000.0	40831676.6	40184753.0	41153728.4
211000000.0	40868847.0	40218299.9	41192076.9
212000000.0	40905732.6	40251573.7	41230134.6
213000000.0	40942337.0	40284577.5	41267904.7
214000000.0	40978663.1	40317314.7	41305390.6
215000000.0	41014714.3	40349788.3	41342595.5
216000000.0	41050493.5	40382001.5	41379522.4
217000000.0	41086004.0	40413957.3	41416174.4
218000000.0	41121248.6	40445658.7	41452554.8
219000000.0	41156230.4	40477108.7	41488666.3
220000000.0	41190952.2	40508310.1	41524512.1
221000000.0	41225417.1	40539265.9	41560095.1
222000000.0	41259627.7	40569978.8	41595418.0
223000000.0	41293587.0	40600451.7	41630483.8
224000000.0	41327297.6	40630687.2	41665295.3
225000000.0	41360762.3	40660688.2	41699855.2
226000000.0	41393983.8	40690457.1	41734166.3
227000000.0	41426964.7	40719996.8	41768231.1
228000000.0	41459707.7	40749309.6	41802052.4
229000000.0	41492215.2	40778398.3	41835632.8
230000000.0	41524489.8	40807265.2	41868974.8
231000000.0	41556534.0	40835912.9	41902080.9
232000000.0	41588350.3	40864343.8	41934953.7
233000000.0	41619941.0	40892843.9	41967595.6
234000000.0	41651308.7	40921223.8	42000009.1
235000000.0	41682455.5	40949393.6	42032196.4
236000000.0	41713383.9	40977355.7	42064160.0
237000000.0	41744096.2	41005112.4	42095902.3
238000000.0	41774594.5	41032665.8	42127425.4
239000000.0	41804881.2	41060018.2	42158731.7
240000000.0	41834958.3	41087171.6	42189823.4
241000000.0	41864828.2	41114128.3	42220702.7
242000000.0	41894492.8	41140890.4	42251371.7
243000000.0	41923954.4	41167459.8	42281832.6
244000000.0	41953215.0	41193838.6	42312087.6
245000000.0	41982276.6	41220028.9	42342138.6
246000000.0	42011141.3	41246032.6	42371987.8
247000000.0	42039811.1	41271851.7	42401637.1
248000000.0	42068287.9	41297488.1	42431088.7
249000000.0	42096573.6	41322943.6	42460344.4
250000000.0	42124670.3	41348220.3	42489406.1
251000000.0	42152579.7	41373319.9	42518275.9
252000000.0	42180303.8	41398244.3	42546955.6
253000000.0	42207844.3	41422995.2	42575447.1
254000000.0	42235203.1	41447574.4	42603752.2
255000000.0	42262382.1	41471983.8	42631872.8
256000000.0	42289382.9	41496224.9	42659810.6
257000000.0	42316207.2	41520299.6	42687567.5
258000000.0	42342856.9	41544209.4	42715145.1
259000000.0	42369333.7	41567956.2	42742545.3
260000000.0	42395639.1	41591541.4	42769769.7
261000000.0	42421774.9	41614966.7	42796819.9
262000000.0	42447742.7	41638233.8	42823697.8
263000000.0	42473544.1	41661344.1	42850404.9
264000000.0	42499180.7	41684299.3	42876942.8
265000000.0	42524654.0	41707100.8	42903313.1
266000000.0	42549965.7	41729750.2	42929517.5
267000000.0	42575117.3	41752249.0	42955557.5
268000000.0	42600110.2	41774598.7	42981434.6
269000000.0	42624946.0	41796800.7	43007150.3
270000000.0	42649626.1	41818856.4	43032706.2
271000000.0	42674152.1	41840767.3	43058103.7
272000000.0	42698525.3	41862534.7	43083344.4
273000000.0	42722747.1	41884160.1	43108429.6
274000000.0	42746819.1	41905644.8	43133360.8
275000000.0	42770742.5	41926990.2	43158139.4
276000000.0	42794518.7	41948197.6	43182766.8
277000000.0	42818149.1	41969268.3	43207244.4
278000000.0	42841635.0	41990203.6	43231573.5
279000000.0	42864977.8	42011004.7	43255755.5
280000000.0	42888178.7	42031673.1	43279791.8
281000000.0	42911239.1	42052209.8	43303683.6
282000000.0	42934160.1	42072616.2	43327432.2
283000000.0	42956943.2	42092893.4	43351038.9
284000000.0	42979589.4	42113042.7	43374505.0
285000000.0	43002100.1	42133065.2	43397831.8
286000000.0	43024476.4	42152962.2	43421020.4
287000000.0	43046719.6	42172734.7	43444072.2
288000000.0	43068830.8	42192384.0	43466988.2
289000000.0	43090811.2	42211911.2	43489769.8
290000000.0	43112661.9	42231317.3	43512418.0
291000000.0	43134384.2	42250603.5	43534934.1
292000000.0	43155979.1	42269771.0	43557319.2
293000000.0	43177447.7	42288820.6	43579574.4
294000000.0	43198791.2	42307753.6	43601700.9
295000000.0	43220010.7	42326571.0	43623699.8
296000000.0	43241107.1	42345273.8	43645572.1
297000000.0	43262081.7	42363863.1	43667319.1
298000000.0	43282935.4	42382339.8	43688941.7
299000000.0	43303669.3	42400705.0	43710441.0
300000000.0	43324284.4	42418959.6	43731818.1
301000000.0	43344781.7	42437104.7	43753074.0
302000000.0	43365162.2	42455141.2	43774209.7
303000000.0	43385427.0	42473070.1	43795226.2
304000000.0	43405577.0	42490892.3	43816124.6
305000000.0	43425613.2	42508608.8	43836905.9
306000000.0	43445536.6	42526220.5	43857571.0
307000000.0	43465348.0	42543728.2	43878120.9
308000000.0	43485048.5	42561133.0	43898556.5
309000000.0	43504638.9	42578435.6	43918878.9
310000000.0	43524120.2	42595637.0	43939088.9
311000000.0	43543493.3	42612738.1	43959187.5
312000000.0	43562759.1	42629739.7	43979175.6
313000000.0	43581918.5	42646642.6	43999054.1
314000000.0	43600972.4	42663447.8	44018823.9
315000000.0	43619921.6	42680156.1	44038485.9
316000000.0	43638767.0	42696768.2	44058041.0
317000000.0	43657509.4	42713284.9	44077490.1
318000000.0	43676149.7	42729707.2	44096833.9
319000000.0	43694688.7	42746035.8	44116073.4
320000000.0	43713127.3	42762271.5	44135209.4
321000000.0	43731466.2	42778415.0	44154242.7
322000000.0	43749706.2	42794467.2	44173174.2
323000000.0	43767848.2	42810428.8	44192004.7
324000000.0	43785893.0	42826300.5	44210734.9
325000000.0	43803841.3	42842083.1	44229365.7
326000000.0	43821693.9	42857777.4	44247897.9
327000000.0	43839451.5	42873384.0	44266332.2
328000000.0	43857114.9	42888903.8	44284669.4
329000000.0	43874684.9	42904337.3	44302910.4
330000000.0	43892162.2	42919685.3	44321055.7
331000000.0	43909547.6	42934948.6	44339106.3
332000000.0	43926841.7	42950127.8	44357062.8
333000000.0	43944045.2	42965223.5	44374925.9
334000000.0	43961159.0	42980236.6	44392696.5
335000000.0	43978183.6	42995167.5	44410375.2
336000000.0	43995119.8	43010017.1	44427962.6
337000000.0	44011968.2	43024785.9	44445459.6
338000000.0	44028729.6	43039474.6	44462866.9
339000000.0	44045404.6	43054083.9	44480185.0
340000000.0	44061993.9	43068614.3	44497414.7
341000000.0	44078498.2	43083066.5	44514556.7
342000000.0	44094918.0	43097441.2	44531611.7
343000000.0	44111254.0	43111738.9	44548580.2
344000000.0	44127507.0	43125960.3	44565463.0
345000000.0	44143677.4	43140105.9	44582260.7
346000000.0	44159766.0	43154176.4	44598973.9
347000000.0	44175773.3	43168172.3	44615603.3
348000000.0	44191700.1	43182094.2	44632149.5
349000000.0	44207546.7	43195942.8	44648613.2
350000000.0	44223314.0	43209718.5	44664994.9
351000000.0	44239002.4	43223421.9	44681295.2
352000000.0	44254612.7	43237053.7	44697514.8
353000000.0	44270145.2	43250614.3	44713654.3
354000000.0	44285600.7	43264104.3	44729714.2
355000000.0	44300979.6	43277524.2	44745695.2
356000000.0	44316282.7	43290874.7	44761597.8
357000000.0	44331510.3	43304156.1	44777422.5
358000000.0	44346663.2	43317369.1	44793170.1
359000000.0	44361741.8	43330514.2	44808841.0
360000000.0	44376746.6	43343591.8	44824435.7
361000000.0	44391678.3	43356602.5	44839954.9
362000000.0	44406537.3	43369546.9	44855399.1
363000000.0	44421324.2	43382425.3	44870768.8
364000000.0	44436039.4	43395238.3	44886064.6
365000000.0	44450683.6	43407986.4	44901287.0
366000000.0	44465257.3	43420670.1	44916436.5
367000000.0	44479760.9	43433289.8	44931513.7
368000000.0	44494194.9	43445846.1	44946519.0
369000000.0	44508559.9	43458339.4	44961453.1
370000000.0	44522856.3	43470770.1	44976316.3
371000000.0	44537084.6	43483138.8	44991109.1
372000000.0	44551245.4	43495445.8	45005832.2
373000000.0	44565339.0	43507691.7	45020486.0
374000000.0	44579366.0	43519876.9	45035070.9
375000000.0	44593326.9	43532001.9	45049587.5
376000000.0	44607222.0	43544067.0	45064036.2
377000000.0	44621052.0	43556072.7	45078417.5
378000000.0	44634817.1	43568019.5	45092731.9
379000000.0	44648518.0	43579907.8	45106979.8
380000000.0	44662154.9	43591737.9	45121161.8
381000000.0	44675728.5	43603510.4	45135278.2
382000000.0	44689239.1	43615225.6	45149329.5
383000000.0	44702687.1	43626884.0	45163316.2
384000000.0	44716073.0	43638485.9	45177238.7
385000000.0	44729397.2	43650031.8	45191097.4
386000000.0	44742660.2	43661522.1	45204892.9
387000000.0	44755862.4	43672957.1	45218625.4
388000000.0	44769004.1	43684337.2	45232295.5
389000000.0	44782085.8	43695662.9	45245903.6
390000000.0	44795107.9	43706934.5	45259450.1
391000000.0	44808070.9	43718152.5	45272935.3
392000000.0	44820975.0	43729317.1	45286359.9
393000000.0	44833820.8	43740428.8	45299724.0
394000000.0	44846608.6	43751487.9	45313028.2
395000000.0	44859338.8	43762494.8	45326272.8
396000000.0	44872011.7	43773449.9	45339458.3
397000000.0	44884627.9	43784353.5	45352585.0
398000000.0	44897187.6	43795206.0	45365653.4
399000000.0	44909691.2	43806007.8	45378663.7
400000000.0	44922139.1	43816759.1	45391616.5
401000000.0	44934531.8	43827460.4	45404512.1
402000000.0	44946869.4	43838111.9	45417350.8
403000000.0	44959152.5	43848714.1	45430133.1
404000000.0	44971381.3	43859267.3	45442859.3
405000000.0	44983556.3	43869771.7	45455529.7
406000000.0	44995677.8	43880227.8	45468144.8
407000000.0	45007746.1	43890635.8	45480704.9
408000000.0	45019761.6	43900996.2	45493210.4
409000000.0	45031724.6	43911309.1	45505661.6
410000000.0	45043635.5	43921575.0	45518058.9
411000000.0	45055494.6	43931794.1	45530402.6
412000000.0	45067302.3	43941966.8	45542693.0
413000000.0	45079058.9	43952093.4	45554930.6
414000000.0	45090764.6	43962174.2	45567115.7
415000000.0	45102419.9	43972209.5	45579248.5
416000000.0	45114025.1	43982199.6	45591329.4
417000000.0	45125580.5	43992144.7	45603358.9
418000000.0	45137086.4	44002045.3	45615337.1
419000000.0	45148543.1	44011901.6	45627264.4
420000000.0	45159951.0	44021713.9	45639141.1
421000000.0	45171310.4	44031482.4	45650967.6
422000000.0	45182621.5	44041207.5	45662744.2
423000000.0	45193884.6	44050889.5	45674471.2
424000000.0	45205100.2	44060528.6	45686148.9
425000000.0	45216268.4	44070125.2	45697777.6
426000000.0	45227389.6	44079679.4	45709357.6
427000000.0	45238464.1	44089191.6	45720889.3
428000000.0	45249492.1	44098662.1	45732372.9
429000000.0	45260474.0	44108091.1	45743808.7
430000000.0	45271410.1	44117478.9	45755197.1
431000000.0	45282300.6	44126825.7	45766538.2
432000000.0	45293145.8	44136131.9	45777832.5
433000000.0	45303946.0	44145397.6	45789080.2
434000000.0	45314701.5	44154623.2	45800281.6
435000000.0	45325412.5	44163808.9	45811436.9
436000000.0	45336079.4	44172954.9	45822546.6
437000000.0	45346702.4	44182061.6	45833610.7
438000000.0	45357281.7	44191129.1	45844629.7
439000000.0	45367817.7	44200157.8	45855603.8
440000000.0	45378310.6	44209147.8	45866533.3
441000000.0	45388760.7	44218099.4	45877418.4
442000000.0	45399168.2	44227012.8	45888259.4
443000000.0	45409533.4	44235888.3	45899056.6
444000000.0	45419856.5	44244726.2	45909810.2
445000000.0	45430137.9	44253526.6	45920520.6
446000000.0	45440377.7	44262289.9	45931187.9
447000000.0	45450576.2	44271016.1	45941812.4
448000000.0	45460733.7	44279705.6	45952394.4
449000000.0	45470850.4	44288358.6	45962934.2
450000000.0	45480926.6	44296975.4	45973432.0
451000000.0	45490962.4	44305556.1	45983888.0
452000000.0	45500958.2	44314100.9	45994302.5
453000000.0	45510914.2	44322610.1	46004675.7
454000000.0	45520830.5	44331084.0	46015007.9
455000000.0	45530707.5	44339522.7	46025299.3
456000000.0	45540545.5	44347926.4	46035550.2
457000000.0	45550344.5	44356295.4	46045760.8
458000000.0	45560104.8	44364629.9	46055931.4
459000000.0	45569826.8	44372930.0	46066062.1
460000000.0	45579510.5	44381196.0	46076153.3
461000000.0	45589156.3	44389428.2	46086205.0
462000000.0	45598764.3	44397626.6	46096217.7
463000000.0	45608334.8	44405791.6	46106191.5
464000000.0	45617867.9	44413923.3	46116126.5
465000000.0	45627364.0	44422021.8	46126023.2
466000000.0	45636823.2	44430087.6	46135881.6
467000000.0	45646245.7	44438120.6	46145702.0
468000000.0	45655631.8	44446121.1	46155484.6
469000000.0	45664981.6	44454089.3	46165229.6
470000000.0	45674295.4	44462025.5	46174937.3
471000000.0	45683573.4	44469929.7	46184607.9
472000000.0	45692815.8	44477802.2	46194241.5
473000000.0	45702022.7	44485643.2	46203838.5
474000000.0	45711194.5	44493452.8	46213398.9
475000000.0	45720331.2	44501231.3	46222923.0
476000000.0	45729433.2	44508978.8	46232411.0
477000000.0	45738500.5	44516695.5	46241863.2
478000000.0	45747533.4	44524381.6	46251279.6
479000000.0	45756532.1	44532037.3	46260660.6
480000000.0	45765496.8	44539662.7	46270006.3
481000000.0	45774427.6	44547258.1	46279316.9
482000000.0	45783324.8	44554823.5	46288592.7
483000000.0	45792188.6	44562359.2	46297833.7
484000000.0	45801019.1	44569865.4	46307040.3
485000000.0	45809816.5	44577342.2	46316212.5
486000000.0	45818581.0	44584789.8	46325350.7
487000000.0	45827312.9	44592208.4	46334454.9
488000000.0	45836012.2	44599598.1	46343525.4
489000000.0	45844679.1	44606959.1	46352562.3
490000000.0	45853313.9	44614291.5	46361565.9
491000000.0	45861916.8	44621595.6	46370536.3
492000000.0	45870487.8	44628871.5	46379473.7
493000000.0	45879027.2	44636119.3	46388378.3
494000000.0	45887535.1	44643339.3	46397250.3
495000000.0	45896011.8	44650531.5	46406089.8
496000000.0	45904457.3	44657696.1	46414897.1
497000000.0	45912872.0	44664833.3	46423672.2
498000000.0	45921255.8	44671943.3	46432415.5
499000000.0	45929609.1	44679026.2	46441127.0
500000000.0	45937931.9	44686082.1	46449806.9
501000000.0	45946224.4	44693111.2	46458455.4
