TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	983741.0	983712.9	983772.5
2000000.0	1935993.5	1935891.3	1936113.1
3000000.0	2858238.5	2858032.9	2858506.6
4000000.0	3751848.0	3751512.5	3752327.7
5000000.0	4618126.0	4617610.2	4618855.8
6000000.0	5458279.0	5457535.0	5459299.9
7000000.0	6273421.0	6272425.4	6274793.0
8000000.0	7064683.8	7063348.2	7066402.4
9000000.0	7832990.4	7831310.8	7835139.5
10000000.0	8579396.1	8577267.4	8581955.9
11000000.0	9304727.8	9302119.2	9307753.5
12000000.0	10009825.6	10006718.8	10013448.3
13000000.0	10695469.1	10691989.9	10699701.9
14000000.0	11362503.9	11358698.4	11367360.6
15000000.0	12011796.7	12007526.5	12017204.8
16000000.0	12644093.3	12639173.2	12649799.0
17000000.0	13259427.5	13254303.7	13266033.0
18000000.0	13859054.2	13853446.7	13866340.6
19000000.0	14443496.5	14437283.6	14451372.8
20000000.0	15012928.2	15006078.7	15021702.9
21000000.0	15568452.4	15560610.9	15577921.2
22000000.0	16110110.9	16101391.3	16120543.3
23000000.0	16638610.6	16628905.8	16650139.8
24000000.0	17154709.4	17143626.9	17167547.8
25000000.0	17658386.5	17645784.2	17672753.0
26000000.0	18149774.7	18135962.1	18165592.6
27000000.0	18630361.2	18614573.6	18647437.7
28000000.0	19100041.4	19082019.7	19118608.7
29000000.0	19558728.1	19538671.1	19579737.5
30000000.0	20007360.6	19984882.8	20030946.0
31000000.0	20446152.5	20420994.6	20472618.9
32000000.0	20874971.7	20847332.0	20905126.8
33000000.0	21295223.9	21264206.9	21328825.5
34000000.0	21705945.4	21672385.2	21744201.6
35000000.0	22107910.9	22072124.1	22152042.1
36000000.0	22500451.5	22463320.8	22552134.8
37000000.0	22884647.8	22846125.7	22944775.3
38000000.0	23261642.8	23220920.6	23331210.1
39000000.0	23631567.5	23587847.0	23711490.8
40000000.0	23993907.7	23946724.3	24085440.2
41000000.0	24348511.0	24298249.8	24452726.3
42000000.0	24696068.5	24642640.3	24812860.0
43000000.0	25036786.4	24980104.1	25167062.2
44000000.0	25370863.3	25310842.0	25515543.9
45000000.0	25698490.1	25635046.8	25858504.3
46000000.0	26019850.5	25952904.6	26196532.2
47000000.0	26335215.1	26264594.4	26528765.3
48000000.0	26645581.7	26570223.3	26850738.9
49000000.0	26950382.5	26869844.6	27167180.5
50000000.0	27249422.8	27163780.8	27478220.1
51000000.0	27542633.5	27452186.4	27785199.7
52000000.0	27830110.6	27735210.6	28094075.5
53000000.0	28112140.6	28012997.2	28399876.3
54000000.0	28389142.1	28285685.2	28702458.8
55000000.0	28661247.4	28553408.6	29001788.9
56000000.0	28928584.1	28816297.0	29298046.4
57000000.0	29191275.5	29074475.6	29584745.4
58000000.0	29449440.8	29328065.5	29863256.5
59000000.0	29703194.9	29577183.5	30137470.4
60000000.0	29952649.3	29821942.9	30407459.9
61000000.0	30197911.4	30062452.8	30673296.5
62000000.0	30439085.3	30298819.3	30935051.0
63000000.0	30676305.7	30531144.7	31192793.3
64000000.0	30910512.0	30759528.2	31446592.6
65000000.0	31140952.9	30984065.8	31697378.7
66000000.0	31367718.6	31204850.4	31947851.6
67000000.0	31590896.8	31421972.1	32194669.1
68000000.0	31810572.2	31635486.9	32437883.0
69000000.0	32026826.9	31845372.2	32677545.6
70000000.0	32239740.4	32051844.5	32913709.5
71000000.0	32449389.9	32254983.5	33146427.3
72000000.0	32655582.5	32454866.3	33375752.0
73000000.0	32858071.4	32651567.9	33601736.9
74000000.0	33057493.8	32845160.8	33824435.4
75000000.0	33253918.7	33035715.5	34043901.0
76000000.0	33447412.7	33223300.4	34260187.2
77000000.0	33638040.8	33407981.9	34473620.4
78000000.0	33825866.0	33589824.6	34688433.9
79000000.0	34010949.3	33768891.0	34900609.1
80000000.0	34193350.1	33945242.1	35110192.7
81000000.0	34373126.2	34118936.9	35317229.7
82000000.0	34550333.6	34290032.8	35521763.9
83000000.0	34725026.7	34458585.8	35723837.6
84000000.0	34897258.6	34624650.0	35923491.8
85000000.0	35067080.6	34788278.4	36120766.3
86000000.0	35234542.8	34949522.1	36315699.4
87000000.0	35399694.0	35108431.2	36508328.5
88000000.0	35562581.5	35265054.2	36699593.1
89000000.0	35723251.3	35419438.4	36888756.7
90000000.0	35881748.3	35571629.8	37075749.1
91000000.0	36038116.2	35721673.2	37260601.6
92000000.0	36192397.5	35869612.1	37443344.9
93000000.0	36344633.4	36015489.0	37624008.5
94000000.0	36494864.3	36159284.8	37802621.3
95000000.0	36643129.4	36300818.8	37979211.3
96000000.0	36789467.0	36440400.3	38153806.1
